UDISE Code,English Title,Telugu Title
28143801608,SRI SAI VIDYANIKETHAN UPS (EM) KUYYERU,శ్రీ సాయి విద్యానికేతన్ ప్రాథమికోన్నత పాఠశాల (EM) కుయ్యేరు
28143801701,MPPS POLAMARUPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పొలమరుపాడు
28143801702,MPPS (PM) DUGUDURRU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (పి.ఎం.) దుగుదురృ
28143801704,MPPS (NO.1) DUGGUDURU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) దుగ్గుదురు
28143801706,MPUPS DUGGUDURRU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) దుగ్గుదురృ
28143801803,MPPS (NO.1) UPPUMILLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) ఉప్పుమిల్లి
28143801901,MPPS (NO.1) KOLANKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) కోలంక
28143801902,MPPS (NO.2) KOLANKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.2) కోలంక
28143801903,MPPS (NO.3) KOLANKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.3) కోలంక
28143801904,MPPS (NO.4) KOLANKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.4) కోలంక
28143801907,MPPS NAMAVANIPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నమవానిపాలెం
28143801908,SDVRR AIDED HS KOLANKA,ఎస్.డి.వి.అర్.అర్. ఎయిడెడ్ ఉన్నత పాఠశాల కోలంక
28143801911,KOLANKA UPS (EM) KOLANA,కోలంక ప్రాథమికోన్నత పాఠశాల (EM) కొలణ
28143801912,WINGS EM UP SCHOOL,వింగ్స్ EM ప్రాధమికోన్నత పాఠశాల
28143802001,MPPS (NO.1) PALLIPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) పల్లిపాలెం
28143802002,MPPS NADIMPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నడింపలేం
28143802003,MPPS (KK) KOLANKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (కె.కె.) కోలంక
28143802004,MPPS (YGP) PALLIPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (వై.జి.పి.) పల్లిపాలెం
28143802005,MPPS (MAIN) PALLIPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) పల్లిపాలెం
28143802006,ZPHS PALLIPALEM,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పల్లిపాలెం
28143802007,FOUNDATION SCHOOL TRUST PS (EM) KAULURU,ఫౌండేషన్ పాఠశాల ట్రస్ట్ ప్రాథమిక పాఠశాల (EM) కౌలూరు
28143900201,MPPS (NO.2) CHODAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.2) చోడవరం
28143900202,MPPS (NO.1) CHODAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) చోడవరం
28143900203,MPPS MALA PADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మాల పాడు
28143900401,MPPS NARASAPURAPUPETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నరసాపురపుపేట
28143900402,ZPHS NARASAPURAPUPETA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) నరసాపురపుపేట
28143900502,MPPS (ABN) ODURRU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎ.బి.ఎన్) ఓడుర్రు
28143900503,MPPS JUVVIPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జువ్విపాడు
28143900601,MPUPS YANAMADALA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) యాణమధాల
28143900701,MPPS TADIPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తడిపల్లె
28143900801,MPPS PATIMEEDA KAPAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పాటిమీద కపవరం
28143900902,MPPS GOLLALA CHERUVU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గొల్లల చెరువు
28143900903,MPPS (NO.2) KANDULAPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.2) కందులపాలెం
28143900904,MPPS (MAIN) KANDULA PALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) కండుల పాలెం
28143901001,MPPS SANTAPETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సంతపేత
28143901002,MPPS (GC) VELLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (జి.సి.) వెళ్ళ
28143901003,MPPS (NO.1) VELLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) వెళ్ళ
28143901004,MPPS (JP) VELLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (జె.పి.) వెళ్ళ
28143901005,MPPS VELLA SAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వెళ్ళ సావరం
28143901006,ZPHS VELLA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) వెళ్ళ
28143901011,"LITTLE BIRDS EM UPS, VELLA",లిటిల్ బిర్డ్స్ EM ప్రాథమికోన్నత పాఠశాల వెళ్ళ
28143901102,MPUPS YERUPALLE,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఏరుపల్లె
28143901301,MPPS UTRUMILLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉత్రుమిల్లి
28143901401,MPPS JAGANNAIKULAPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జగన్నైకులపులపాలెం
28143901404,MPUPS TALLAPOLAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) తాళ్ళపోళం
28143901407,SRI VENKATA RATNAM PS (EM) TALLAPOLAM,శ్రీ వెంకట రత్నం ప్రాథమిక పాఠశాల (EM) తాళ్ళపోళం
28143901501,MPPS VELAMPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వెళంపాలెం
28143901502,MPPS MUCHERUVU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ముచ్చేరువు
28143901504,MPPS MAMIDIGUNTA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మామిడిగుంట
28143901505,MPPS NAVARATNALAGARIVU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నవరత్నాలగరివు
28143901508,MPPS GANAPATHI NAGARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గణపతి నగరం
28143901510,MPPS TIRANAMPETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తిరనంపేట
28143901511,MPUPS NELAPARTHIPADU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) నెలపర్థిపర్తదు
28143901512,SRI SARASWATI VIDYA NIKETHAN UPS VELAMPALEM,శ్రీ సరస్వతి విద్యా నికేతన్ ప్రాథమికోన్నత పాఠశాల వెళంపాలెం
28143901601,MPPS DRAKSHARAMA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ద్రాక్షరామం
28143901602,MPPS MANDDAMMAPETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మంద్దమ్మపేట
28143901604,LITTLE ROSE PS (EM) DRAKSHARAMA,లిటిల్ రోస్ ప్రాథమిక పాఠశాల (EM) ద్రాక్షరామం
28143901605,MPUPS ADIVARAPU PETA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఆదివరపు పేట
28143901609,CHAITANYA PS (EM) DRAKSHARAMA,చైతన్య ప్రాథమిక పాఠశాల (EM) ద్రాక్షరామం
28143901610,ZPHS DRAKSHARAMA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ద్రాక్షరామం
28143901611,SPVR AIDED HS DRAKSHARAMA,ఎస్.పి.వి.అర్. ఎయిడెడ్ ఉన్నత పాఠశాల ద్రాక్షరామం
28143901612,LITTLE ROSE HS (EM) DRAKSHARAMA,లిటిల్ రోస్ ఉన్నత పాఠశాల (EM) ద్రాక్షరామం
28143901613,TILAK PS (EM) DRAKSHARAMA,తీలక్ ప్రాథమిక పాఠశాల (EM) ద్రాక్షరామం
28143901614,TILAK HS (EM) DRAKSHARAMA,తీలక్ ఉన్నత పాఠశాల (EM) ద్రాక్షరామం
28143901615,KERALA VIGNAN UPS (EM) VELAMPALEM,కేరళ విజ్ఞాన్ ప్రాథమికోన్నత పాఠశాల (EM) వెళంపాలెం
28143901616,CHAITANYA HS (EM) DRAKSHARAMA,చైతన్య ఉన్నత పాఠశాల (EM) ద్రాక్షరామం
28143901617,SURYA HS (EM) THOTAPETA,సూర్య ఉన్నత పాఠశాల (EM) తోటపేట
28143901622,SATYAM HS (EM) ANNAIPETA,సత్యం ఉన్నత పాఠశాల (EM) అన్నాయిపేట
28143901623,BHANODAYA EM PS DRAKSHARAMA,భానోదయ EM ప్రాథమిక పాఠశాల ద్రాక్షరామం
28143901701,MPPS (GN) THOTAPETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (జి.ఎన్.) తోటపేట
28143901702,MPPS JUTHUGAPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జూతుగపాలెం
28143901703,MPPS KANNADA THOTA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కన్నాడ తోట
28143901705,SURYA PS (EM) THOTAPETA,సూర్య ప్రాథమిక పాఠశాల (EM) తోటపేట
28143901707,"OXFORD UP EM ,THOTAPETA DRAKSHARAMA",ఆక్స్ ఫర్డ్ ప్రాధమికోన్నత EM తోటపేట ద్రాక్షరామం
28143901801,MPPS HASANBADA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) హసంబాద
28143901802,ZPHS HASANBADA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) హసంబాద
28143901803,MANIKYA VIDYA MANDIR PS (EM) HASANBADA,మనిక్య విద్యా మందిర్ ప్రాథమిక పాఠశాల (EM) హసంబాద
28143901901,MPPS UNDURU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉండూరు
28143901902,MPPS BOUDHANAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బౌధానగర్
28143902001,MPUPS BHEEMAKROSUPALEM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) భీమక్రోసుపాలెం
28143902101,MPPS VEGAYAMMAPETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వెగయమ్మపేట
28143902102,MPPS SIDDARTHANAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సిద్దర్థనగర్
28143902104,MPPS PEYYALA VARI PETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పెయ్యాల వారి పేట
28143902106,MPPS KUNDALAMMA CHERUVU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కుందలమ్మ చెరువు
28143902108,MPPS ANNAI PETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అన్నాయ్ పేట
28143902109,SMH AIDED HS VEGAYAMMAPETA,ఎస్.ఎం.హెచ్. ఎయిడెడ్ ఉన్నత పాఠశాల వెగయమ్మపేట
28143902201,MPPS (MAIN) VENKATAYAPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) వెంకటయపాలెం
28143902203,MPPS DASARI PADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దశరి పాడు
28143902206,MPPS (ABS) VENKATAYAPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అబ్స్) వెంకటయపాలెం
28143902209,ZPHS VENKATAYAPALEM,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) వెంకటయపాలెం
28143902210,MPUPS BAPANAYYA CHERUVU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) బపనయ్య చెరువు
28143990901,SRP MPL PS  K SAVARAM,ఎస్.అర్.పి. పురపాలక ప్రాథమిక పాఠశాల కె. సావరం
28143990902,SBGT MPL PS  RATNAMPETA,ఎస్.బి.జి.టి. పురపాలక ప్రాథమిక పాఠశాల రత్నంపేట
28143990903,SR MPL PS  BRADIPETA,ఎస్.అర్. పురపాలక ప్రాథమిక పాఠశాల బ్రడిపెట్ట
28143990904,SJ MPL PS PILLAVARI STREET,ఎస్.జె. పురపాలక ప్రాథమిక పాఠశాల పిల్లవరి వీధి
28143990905,SSB MPL PS  RK MOGA,ఎస్.ఎస్.బి. పురపాలక ప్రాథమిక పాఠశాల అర్.కె. మొగ
28143990906,SVBP MPL PS  (KVL) SAVARAM,ఎస్.వి.బి.పి. పురపాలక ప్రాథమిక పాఠశాల (కె.వి.ఎల్.) సావరం
28143990907,MPL PS  SANTHINAGARAM,పురపాలక ప్రాథమిక పాఠశాల సంతీనగరం
28143990908,SMG MPL PS  STILWELPETA,ఎస్.ఎం.జి. పురపాలక ప్రాథమిక పాఠశాల స్తీల్వెల్పేట
28143990909,SPSR MPL PS  RAJAKOTA,ఎస్.పి.ఎస్.అర్. పురపాలక ప్రాథమిక పాఠశాల రాజకోట
28143990910,STPP MPL PS  KOTHURU,ఎస్.టి.పి.పి. పురపాలక ప్రాథమిక పాఠశాల కొత్తూరు
28143990911,SB MPL PS MUCHIMILLI,ఎస్.బి. పురపాలక ప్రాథమిక పాఠశాల ముచ్చిమిల్లి
28143990912,SLB MPL PS (A) SAVARAM,ఎస్.ఎల్.బి. పురపాలక ప్రాథమిక పాఠశాల (ఎ.) సావరం
28143990913,SIG MPL PS (CHS) NAGAR,ఎస్.అయి.జి. పురపాలక ప్రాథమిక పాఠశాల (సి.హెచ్.ఎస్.) నగర్
28143990914,SSS VADAPALLI  AIDED PS RAJABABU NAGAR,ఎస్.ఎస్.ఎస్. వాదపల్లి ఎయిడెడ్ ప్రాథమిక పాఠశాల రాజబాబు నగర్
28143990918,GV&KBM (E.M) PS MUTCHIMILLI ROAD,జి.వి. కె.బి.ఎం. (EM) ప్రాథమిక పాఠశాల ముత్చిమిల్లి రోడ్
28143990920,SUN SHINE PS (EM) PILLA VARI STREET,సూన్ షైన్ ప్రాథమిక పాఠశాల (EM) పిల్ల వారి వీధి
28143990922,NARAYANA PS (EM) BRADIPETA,నారాయణ ప్రాథమిక పాఠశాల (EM) బ్రడిపెట్ట
28143990923,BSDAMB MPL PS YSR NAGAR,బ్స్డాంబ్ పురపాలక ప్రాథమిక పాఠశాల వై.ఎస్.అర్. నగర్
28143990924,SN MPL PS  S SAVARAM,ఎస్.ఎన్. పురపాలక ప్రాథమిక పాఠశాల ఎస్. సావరం
28143990925,SSRK MPL PS  (P) SAVARAM,ఎస్.ఎస్.అర్.కె. పురపాలక ప్రాథమిక పాఠశాల (పి.) సావరం
28143990926,BAPU AIDED PS VADREVU VARI STREET,బాపు ఎయిడెడ్ ప్రాథమిక పాఠశాల వాద్రేవు వారి వీధి
28143990927,SRCS AIDED UPS RCPURAM,ఎస్.అర్.సి.ఎస్. ఎయిడెడ్ ప్రాథమికోన్నత పాఠశాల రక్పురం
28143990928,CHILDRENS AIDED UPS BRADIPETA,చిల్డ్రన్స్ ఎయిడెడ్ ప్రాథమికోన్నత పాఠశాల బ్రడిపెట్ట
28143990929,RAVINDRA BHARATHI VIDYALAYAM PS (EM) MUTCHIMILLI ROAD,రవీంద్ర భారతి విద్యాలయం ప్రాథమిక పాఠశాల (EM) ముత్చిమిల్లి రోడ్
28143990930,VIJNANA BHARATHI PS (EM) LALITHA NAGAR,విజ్ఞన భారతి ప్రాథమిక పాఠశాల (EM) లలిత నగర్
28143990933,CAMP PS (EM) RAMACHANDRAPURAM,కాంప్ ప్రాథమిక పాఠశాల (EM) రామచంద్రపురం
28143990934,ZPHS (G) WARD  RAMACHANDRAPURAM,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) (జి.) వార్డ్ రామచంద్రపురం
28143990935,SKPGN GOVT HS RAMACHANDRAPURAM,ఎస్.కె.పి.జి.ఎన్. ప్రభుత్వ ఉన్నత పాఠశాల రామచంద్రపురం
28143990936,MPL HS RATNAMPETA,పురపాలక ఉన్నత పాఠశాల రత్నంపేట
28143990937,SRG MPL HS  PILLAVARI STREET,ఎస్.అర్.జి. పురపాలక ఉన్నత పాఠశాల పిల్లవరి వీధి
28143990939,STPP MPL HS  KOTHURU,ఎస్.టి.పి.పి. పురపాలక ఉన్నత పాఠశాల కొత్తూరు
28143990940,SIG MPL HS (CHS) NAGAR,ఎస్.అయి.జి. పురపాలక ఉన్నత పాఠశాల (సి.హెచ్.ఎస్.) నగర్
28143990941,NARAYANA HS (EM) BRADIPETA,నారాయణ ఉన్నత పాఠశాల (EM) బ్రడిపెట్ట
28143990942,GV&KBM (E.M) HS MUTCHIMILLI ROAD,జి.వి. కె.బి.ఎం. (EM) ఉన్నత పాఠశాల ముత్చిమిల్లి రోడ్
28143990943,SUN SHINE HS (EM) PILLA VARI STREET,సూన్ షైన్ ఉన్నత పాఠశాల (EM) పిల్ల వారి వీధి
28143990946,SGMD MODERN HS (EM&TM)  RCPURAM,ఎస్.జి.ఎం.డి. మోడరన్ ఉన్నత పాఠశాల (EM TM) రక్పురం
28143990949,SRIRAM UPS (EM) RCPURAM,శ్రీరామ్ ప్రాథమికోన్నత పాఠశాల (EM) రక్పురం
28143990961,ST ANN GLORIA PS (EM) RCPURAM,ఎస్.టి. ఎ.ఎన్.ఎన్. గ్లోరియా ప్రాథమిక పాఠశాల (EM) రక్పురం
28143990962,ABC MODERN PS (EM)  RCPURAM,ఎ.బి.సి. మోడరన్ ప్రాథమిక పాఠశాల (EM) రక్పురం
28143990963,ST ANN GLORIA HS (EM) RCPURAM,ఎస్.టి. ఎ.ఎన్.ఎన్. గ్లోరియా ఉన్నత పాఠశాల (EM) రక్పురం
28143990966,BABU  UPS (EM) SEELAM VARI SAVARAM,బాబూ ప్రాథమికోన్నత పాఠశాల (EM) సీలాం వారి సావరం
28143990967,PRAGATI UPS (EM) RCPURAM,ప్రగతి ప్రాథమికోన్నత పాఠశాల (EM) రక్పురం
28143990970,CAMP HS (EM) RAMACHANDRAPURAM,కాంప్ ఉన్నత పాఠశాల (EM) రామచంద్రపురం
28143990972,VIKAS EM PS SIVALAYAM STREET,వికాస్ EM ప్రాథమిక పాఠశాల శివాలయం వీధి
28143990973,MEDHA HS (EM) RAMACHANDRAPURAM,మేధ ఉన్నత పాఠశాల (EM) రామచంద్రపురం
28143990975,VIKAS EM HS SIVALAYAM STREET,వికాస్ EM ఉన్నత పాఠశాల శివాలయం వీధి
28143990978,VYSHNAVI UPS (EM) SAI NAGAR,వైష్ణవి ప్రాథమికోన్నత పాఠశాల (EM) సాయి నగర్
28143990979,RAVINDRA BHARATHI EM PS RAMACHANDRAPURAM,రవీంద్ర భారతి EM ప్రాథమిక పాఠశాల రామచంద్రపురం
28143990980,RAVINDRA BHARATHI EM HS RAMACHANDRAPURAM,రవీంద్ర భారతి EM ఉన్నత పాఠశాల రామచంద్రపురం
28143990981,BHASYAM PS (EM) RAMACHANDRAPURAM,భాస్యం ప్రాథమిక పాఠశాల (EM) రామచంద్రపురం
28143990982,BHASYAM HS (EM) RAMACHANDRAPURAM,భాస్యం ఉన్నత పాఠశాల (EM) రామచంద్రపురం
28143990983,VIJNANA BHARATHI HS (EM) LALITHA NAGAR,విజ్ఞన భారతి ఉన్నత పాఠశాల (EM) లలిత నగర్
28143990993,GURUDEV UPS (EM) RAMACHANDRAPURAM,గురుదేవ్ ప్రాథమికోన్నత పాఠశాల (EM) రామచంద్రపురం
28143990994,VAGDEVI HS (EM) SRI NAGAR,వాగ్దేవి ఉన్నత పాఠశాల (EM) శ్రీ నగర్
28143990995,JMJ EM PS RAMACHANDRAPURAM,జె.ఎం.జె. EM ప్రాథమిక పాఠశాల రామచంద్రపురం
28143991001,SRI LAKSHMI SARWANI HS (EM) ANNAIPETA,శ్రీ లక్ష్మీ సర్వాణి ఉన్నత పాఠశాల (EM) అన్నాయిపేట
28144000101,MPUPS LOLLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) లోళ్ల
28144000201,MPPS (MAIN) VEDURUPAKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) వేదురుపాక
28144000202,MPPS (JB) CHAKALI PETA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (జె.బి.) చకలి పేట
28144000203,MPPS (NO.1) RAYAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) రాయవరం
28144000205,MPPS (NO.1) VEDURUPAKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) వేదురుపాక
28144000206,BHANU PRAKASH PS (EM) V SAVARAM,భాను ప్రకాష్ ప్రాథమిక పాఠశాల (EM) వి. సావరం
28144000207,SAI TEJA VIDYANIKETAN PS (EM) RAYAVARAM,సాయి తేజ విద్యానికేతన్ ప్రాథమిక పాఠశాల (EM) రాయవరం
28144000208,MPUPS V SAVARAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) వి. సావరం
28144000209,MPPS (MAIN) RAYAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) రాయవరం
28144000210,ZPHS VEDURUPAKA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) వేదురుపాక
28144000213,SAI TEJA VIDYAJIKETAN HS (EM) RAYAVARAM,సాయి తేజ విద్యాజికేటన్ ఉన్నత పాఠశాల (EM) రాయవరం
28144000220,SRI VIDYA HS (EM) RAYAVARAM,శ్రీ విద్యా ఉన్నత పాఠశాల (EM) రాయవరం
28144000221,BRILLIANT UPS (EM) VEDURUPAKA,బ్రిలియంట్ ప్రాథమికోన్నత పాఠశాల (EM) వేదురుపాక
28144000223,SRI ADITYA EM SCHOOL VEDURUPAKA,శ్రీ ఆదిత్య EM పాఠశాల వేదురుపాక
28144000224,SRI VIVEKA PS (EM) RAYAVARAM,శ్రీ వివేక ప్రాథమిక పాఠశాల (EM) రాయవరం
28144000225,SRI VIVEKA HS (EM) RAYAVARAM,శ్రీ వివేక ఉన్నత పాఠశాల (EM) రాయవరం
28144000227,VIGNAN UPS (EM) RAYAVARAM,విజ్ఞాన్ ప్రాథమికోన్నత పాఠశాల (EM) రాయవరం
28144000228,MPPS (IC) VEDURUPAKA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అయి.సి.) వేదురుపాక
28144000229,"BHASHYAM HS EM ,RAYAVARAM",భాష్యం ఉన్నత పాఠశాల EM రాయవరం
28144000301,MPUPS NADURUBADA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) నదురుబడ
28144000401,MPPS (NO.1) PASALAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) పసలపూడి
28144000403,MPPS SARVARAYA THOTA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సర్వరాయ తోట
28144000404,MPPS NARALAVARIPALEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నరలవరిపాలిపాలెం
28144000406,MPPS (NC) PASALAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎన్.సి.) పసలపూడి
28144000407,MPPS (MAIN) PASALAPUDI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) పసలపూడి
28144000408,ZPHS PASALAPUDI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పసలపూడి
28144000411,PRABHODHA UPS (EM) PASALAPUDI,ప్రభోద ప్రాథమికోన్నత పాఠశాల (EM) పసలపూడి
28144000501,MPPS (MAIN) SOMESWARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) సోమేశ్వరం
28144000502,MPPS (NO.1) SOMESWARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) సోమేశ్వరం
28144000503,MPPS (ST)  SOMESWARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.టి.) సోమేశ్వరం
28144000504,MPPS (RKP) SOMESWARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అర్.కె.పి.) సోమేశ్వరం
28144000505,MPPS (KTC) SOMESWARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (కె.టి.సి.) సోమేశ్వరం
28144000506,ZPHS SOMESWARAM,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) సోమేశ్వరం
28144000509,VIGNAN UPS (EM) SOMESWARAM,విజ్ఞాన్ ప్రాథమికోన్నత పాఠశాల (EM) సోమేశ్వరం
28144000602,MPPS (NO.1) MACHAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.1) మాచవరం
28144000603,MPPS (NO.2) MACHAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (నెం.2) మాచవరం
28144000608,SRI SAI CHAITANYA PB SCH MACHAVARAM,శ్రీ సాయి చైతన్య పి.బి. పాఠశాల మాచవరం
28144000609,SRI VAGDEVI UPS (EM) MACHAVARAM,శ్రీ వాగ్దేవి ప్రాథమికోన్నత పాఠశాల (EM) మాచవరం
28144000611,SUMEDHA UPS (EM) MACHAVARAM,సుమేధ ప్రాథమికోన్నత పాఠశాల (EM) మాచవరం
28144000612,MPPS (DC) MACHAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.సి.) మాచవరం
28144000613,MARGADARSI EM UPS,మార్గదర్శి EM ప్రాథమికోన్నత పాఠశాల
28144000701,MPPS KRISHNAMMA CHERUVU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కృష్ణమ్మ చెరువు
28144000702,MPPS (CT) CHELLURU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (సి.టి.) చెల్లూరు
28144000704,MPPS (MGN) CHELLURU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎం.జి.ఎన్.) చెల్లూరు
28144000705,MPPS (AN) CHELLURU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (అన్) చెల్లూరు
