UDISE Code,English Title,Telugu Title
28210791263,"ST. JOSEPHS ENGLISH SCHOOL, N.R.PETA, KURNOOL",సెయింట్ జోసెఫ్స్ ఇంగ్లీష్ పాఠశాల ఎన్.అర్. పేట కర్నూల్
28210791299,"SREE MEGHANA CONCEPT SCHOOL, ASHOK NAGAR, KURNOOL",శ్రీ మేఘన కొన్సెప్త్ పాఠశాల అశోక్ నగర్ కర్నూల్
28210791303,"SRI LAKSHMI EM PS, V R COLONY",శ్రీ లక్ష్మీ EM ప్రాథమిక పాఠశాల వి. అర్. కాలనీ
28210791304,"SRI VIJAYA EM&TM UPS, MEDARI STREET, I TOWN",శ్రీ విజయ EM TM ప్రాథమికోన్నత పాఠశాల మేడరి వీధి అయి. టౌన్
28210791307,MCHS VR COLONY,ఎం.సి.హెచ్.ఎస్. వి.అర్. కాలనీ
28210791309,RR HS MADDUR NAGAR,అర్.అర్. ఉన్నత పాఠశాల మద్దూర్ నగర్
28210791311,"NEW NALANDA EMTM UPS, MADHAVA STREET, KURNOOL",కొత్త నలంద ఎంత్మ్ ప్రాథమికోన్నత పాఠశాల మధావా వీధి కర్నూల్
28210791312,"SRI SAI EMTM PS, SAIBABA TEMPLE, KURNOOL",శ్రీ సాయి ఎంత్మ్ ప్రాథమిక పాఠశాల సాయిబాబ ఆలయం కర్నూల్
28210791313,"VIKAS VIDYA NIKETAN PS, LAKSHMI NAGAR, KURNOOL",వికాస్ విద్యా నికేతన్ ప్రాథమిక పాఠశాల లక్ష్మీ నగర్ కర్నూల్
28210791314,"VIKAS VIDYA NIKETAN HS, LAKSHMI NAGAR, KURNOOL",వికాస్ విద్యా నికేతన్ ఉన్నత పాఠశాల లక్ష్మీ నగర్ కర్నూల్
28210791357,"MADARASA-E-ALKAWSAR, POOLA BAZAR",మదరస ఈ. అల్కావసర్ పూల బజార్
28210791360,"MADARASA ARABIA HABEEBUL ULOOM, CHITTARI STREET",మదరస అరబియా హబ్బల్ ఉలూమ్ చిత్తారి వీధి
28210791363,MADARASA-E-MUMTAZ UL ULOOM,మదరస ఈ. ముంతాజ్ యు.ఎల్. ఉలూమ్
28210791367,"MADARASA -E-UMMA SALMALIL BANATH, KHADAK PURA STREET",మదరస ఈ. ఉమ్మా సల్మలిల్ బనత్ ఖదక్ పురా వీధి
28210791369,MADARASA-E-AHMADIA,మదరస ఈ. అహ్మడియా
28210791371,"MADARASA-E-MADINA, KUMMARI STREET",మదరస ఈ. మదిన కుమ్మరి వీధి
28210791373,"MADARASA -E OSMAN IBNE AFWAN, GAREEB NAGAR",మదరస ఈ. వస్మాన్ ఇబ్నే ఆఫ్వాన్ గేర్బీ నగర్
28210791375,"MADARASA-E-FAIZANE LATEEF, OSMANIA COLLEGE ROAD",మదరస ఈ. ఫైజన్ లేటీఫ్ వాస్మానియా కాలేజ్ రోడ్
28210791377,"MADARASA -E- NOORANI, BANDIMETTA",మదరస ఈ. నోరని బండిమెట్ట
28210791380,VIJETHA VIDYALAYA EM HIGH SCL,విజేత విద్యాలయ EM ఉన్నత ఎస్.సి.ఎల్.
28210791383,"KESHAVAREDDY EM PRIMARY, SANKAL BAGH",కేశవరెడ్డి EM ప్రాథమిక సంకల్ బాగ్
28210791384,"KESHAVAREDDY E.M HS SCHOOL,SANKAL BAGH",కేశవరెడ్డి EM ఉన్నత పాఠశాల పాఠశాల సంకల్ బాగ్
28210791385,"SRI CHITHANYA EM  PRIMARY SCL, V R COLONY",శ్రీ చితన్య EM ప్రాథమిక ఎస్.సి.ఎల్. వి. అర్. కాలనీ
28210791387,"SRI CHITHANYA EM  PRIMARY SCL,  BHASKAR NAGAR",శ్రీ చితన్య EM ప్రాథమిక ఎస్.సి.ఎల్. భాస్కర్ నగర్
28210791388,"SRI CHITHANYA EM  HS SCL,  BHASKAR NAGAR",శ్రీ చితన్య EM ఉన్నత పాఠశాల ఎస్.సి.ఎల్. భాస్కర్ నగర్
28210791392,"BRILLIANT UP SCHOOL, AZEEMUDDIN NAGAR,KNL",బ్రిలియంట్ ప్రాధమికోన్నత పాఠశాల అజీముద్దిన్ నగర్ కె.ఎన్.ఎల్.
28210791393,"MANOJ EM UP SCHOOL, B.PETA, KURNOOL",మనోజ్ EM ప్రాధమికోన్నత పాఠశాల బి. పేట కర్నూల్
28210791394,"NCLP SCHOOL, GAREEB NAGAR, KURNOOL",జాతీయ బాల కార్మిక ప్రాజెక్ట్ పాఠశాల గేర్బీ నగర్ కర్నూల్
28210791395,"ALHUDA EM UP SCHOOL, GADDA STREET, KURNOOL",అళ్హుద EM ప్రాధమికోన్నత పాఠశాల గడ్డ వీధి కర్నూల్
28210791396,"VARMA EM SCHOOL, 1 TOWN, OPP CHINNA MARKET",వర్మ EM పాఠశాల 1 టౌన్ ఒ.పి.పి. చిన్న మార్కెట్
28210791397,"GLOBAL EM UP SCHOOL,B.PETA, KURNOOL",గ్లోబల్ EM ప్రాధమికోన్నత పాఠశాల బి. పేట కర్నూల్
28210791398,"WESLY EM UP SCHOOL, B.PETA, KURNOOL",వెస్లీ EM ప్రాధమికోన్నత పాఠశాల బి. పేట కర్నూల్
28210791399,"KEERTHI EM HS, TELUGU STREET",కీర్తి EM ఉన్నత పాఠశాల తెలుగు వీధి
28210791401,"MATHA JAYALAKSHMI BALA SAI EM UPS, NEAR SAIBABA TEMPLE",మతా జయలక్ష్మి బాల సాయి EM ప్రాథమికోన్నత పాఠశాల సమీపంలో సాయిబాబ ఆలయం
28210791402,"SRI CHAITANYA E.M SCHOOL, VR COLONY, KURNOOL",శ్రీ చైతన్య EM పాఠశాల వి.అర్. కాలనీ కర్నూల్
28210791403,"BHASYAM ELEMENTARY SCHOOL, N.R PETA,KURNOOL",భాస్యం ఎలిమెంటరీ పాఠశాల ఎన్.అర్. పేట కర్నూల్
28210791405,"SRI CHAITANYA E.M HIGHSCHOOL,N.R.PETA, KURNOOL",శ్రీ చైతన్య EM హైస్కోల్ ఎన్.అర్. పేట కర్నూల్
28210791407,NARAYANA EM HS BUDHAVARPETA,నారాయణ EM ఉన్నత పాఠశాల బుద్ధవర్పేట
28210791408,"NARAYANA(EM)HS, V.R COLONY, KURNOOL",నారాయణ (EM) ఉన్నత పాఠశాల వి.అర్. కాలనీ కర్నూల్
28210791409,"NARAYANA(EM)PS, V.R COLONY, KURNOOL",నారాయణ (EM) ప్రాథమిక పాఠశాల వి.అర్. కాలనీ కర్నూల్
28210791410,"NARAYANA EM UPSCHOOL,BANDIMETTA",నారాయణ EM ఉప్పాఠశాల బండిమెట్ట
28210791411,"LITTLE SCHOLARS EM UPSCHOOL,KAWADI STREET",లిటిల్ స్కోలర్స్ EM ఉప్పాఠశాల కావడి వీధి
28210791413,"L.R.E.M EM UPS, V R COLONY",ఎల్.అర్.ఈ.ఎం. EM ప్రాథమికోన్నత పాఠశాల వి. అర్. కాలనీ
28210791414,"KESHAVA REDDY TENDER SMILES, MEDAM STREET, I TOWN",కేశవ రెడ్డి టెండర్ స్మిల్స్ మేడం వీధి అయి. టౌన్
28210791415,"LITTLE ROSE EM UP SCHOOL,LAL MASJED ROAD",లిటిల్ రోస్ EM ప్రాధమికోన్నత పాఠశాల ఎల్.ఎ.ఎల్. మస్జెద్ రోడ్
28210791416,"SRI CHITANYA EM UP SCHOOL,SANKAL BAGH",శ్రీ చితన్య EM ప్రాధమికోన్నత పాఠశాల సంకల్ బాగ్
28210791417,"KESHAVA REDDY EM HS,NEW POSTEL COLONY",కేశవ రెడ్డి EM ఉన్నత పాఠశాల కొత్త పాస్టల్ కాలనీ
28210791418,"BLUE BELLS EM UPS, CHITTARI STREET",బ్లూ బెల్ల్స్ EM ప్రాథమికోన్నత పాఠశాల చిత్తారి వీధి
28210791419,"RAVINDRA BHARATHI EM PS, GAYATRI ESTATE",రవీంద్ర భారతి EM ప్రాథమిక పాఠశాల గాయత్రి ఇస్తేట్
28210791420,"RAVINDRA BHARATHI EM HS, GAYATRI ESTATE",రవీంద్ర భారతి EM ఉన్నత పాఠశాల గాయత్రి ఇస్తేట్
28210791422,"SUNITHA UPS, JOHARAPURAM",సునిత ప్రాథమికోన్నత పాఠశాల జొహరాపురం
28210791423,"SRI SAI EM SCHOOL,CHITTARI STREET,KURNOOL",శ్రీ సాయి EM పాఠశాల చిత్తారి వీధి కర్నూల్
28210791424,"ELITE ENGLISH MEDIUM UPS, N R NAGAR",ఎలితే ఇంగ్లీష్ మీడియం ప్రాథమికోన్నత పాఠశాల ఎన్. అర్. నగర్
28210791425,"AMBICA SISHU KENDRAM SCHOOL, PRAKASH NAGAR",అంబిక శిషు కేంద్రం పాఠశాల ప్రకాష్ నగర్
28210791426,SRI VIDYA MANDIR UP SCHOOL,శ్రీ విద్యా మందిర్ ప్రాధమికోన్నత పాఠశాల
28210791428,VIMALA EM UPS KURNOOL,విమల EM ప్రాథమికోన్నత పాఠశాల కర్నూల్
28210791429,KASTURI EM UPS TELUGU STREET,కస్తూరి EM ప్రాథమికోన్నత పాఠశాల తెలుగు వీధి
28210791431,"MADARASA E MOHAMMADIA NEAR JAMMI CHETTU, GADDA STREET",మదరస ఈ. మహమ్మది సమీపంలో జమ్మీ చెట్టు గడ్డ వీధి
28210791432,"DARUL ULOOM NISWANIA, GADDA STREET",దరూల్ ఉలూమ్ నిశ్వానియా గడ్డ వీధి
28210791434,GOOD SHEPHERD EM SCHOOL BALAJI NAGAR,గుడ్ షెపర్డ్ EM పాఠశాల బాలాజీ నగర్
28210791435,"MADARASA -ARABIA REHANA IQBAL, PEDDA PADAKANA, NEAR I TOWN",మదరస అరబియా రెహనా ఇక్బల్ పెదా పడకన సమీపంలో అయి. టౌన్
28210791437,MADARASA - E- RAHEMAUL ULOOM KHALLA STREET,మదరస ఈ. రహీమాల్ ఉలూమ్ ఖల్లా వీధి
28210791440,"BOSU REDDYSAYUDHA POLICE VIDYANIKETHAN  HS, SAPCAMP, KNL",బోసు రెడ్డిసాయుదా పోలీస్ విద్యానికేతన్ ఉన్నత పాఠశాల సప్కాంప్ కె.ఎన్.ఎల్.
28210791441,"VARMA (EM,TM) PS, CHITTARI STREET",వర్మ (EM TM) ప్రాథమిక పాఠశాల చిత్తారి వీధి
28210791442,"VARMA EM HS, CLHITTARI STREET",వర్మ EM ఉన్నత పాఠశాల క్లిట్టరీ వీధి
28210791443,"RVINDRA BHARATHI EM UPS, ASHOK NAGAR",ర్వీంద్ర భారతి EM ప్రాథమికోన్నత పాఠశాల అశోక్ నగర్
28210791444,"SRI BALAJI SEVA SADAN EM UPS, RANGA RAJA STREET, I TOWN, KNL",శ్రీ బాలాజీ సేవ సదన్ EM ప్రాథమికోన్నత పాఠశాల రంగ రాజ వీధి అయి. టౌన్ కె.ఎన్.ఎల్.
28210791445,"SRI BALAJI SEVA SADAN EM UPS, BALAJI NAGAR, STANTANPURAM,KNL",శ్రీ బాలాజీ సేవ సదన్ EM ప్రాథమికోన్నత పాఠశాల బాలాజీ నగర్ స్తాంతాంపురంపురం కె.ఎన్.ఎల్.
28210791447,SHRI SHARADA MANDIR EM HS KING MARKET KURNOOL,శ్రీ శారద మందిర్ EM ఉన్నత పాఠశాల కింగ్ మార్కెట్ కర్నూల్
28210791448,"MADINA EM UPS BALAJI NAGAR, STANTANPURAM, KURNOOL",మదిన EM ప్రాథమికోన్నత పాఠశాల బాలాజీ నగర్ స్తాంతాంపురంపురం కర్నూల్
28210791450,"MADRAS - E - MIFTAHUL ULOOM, ONE TOWN, KURNOOL",మద్రాస్ ఈ. మిఫ్టాహుల్ ఉలూమ్ ఓన్ టౌన్ కర్నూల్
28210791456,PEACE INTERNATIONAL EMS VADDEGERI KNL,పీస్ ఇంటర్నేషనల్ ఇంగ్లీష్ మీడియం పాఠశాల వడ్జేగేరి కె.ఎన్.ఎల్.
28210791457,MADARASA-E-IQRAH FORT BUDHAVARPET KNL,మదరస ఈ. ఇక్రహ్ ఫోర్ట్ బుధావర్పేట్ కె.ఎన్.ఎల్.
28210791459,"TRIVENI EM SCHOOL, TV9 PRAJANAGAR COLONY, KNL",త్రివేని EM పాఠశాల టి.వి. 9 ప్రజానగర్ కాలనీ కె.ఎన్.ఎల్.
28210791460,"LITTLE SCHOLARS EM HS, KAVADI STREET, KNL",లిటిల్ స్కోలర్స్ EM ఉన్నత పాఠశాల కావడి వీధి కె.ఎన్.ఎల్.
28210791463,"MADARASA-E-MUZAMMIL, FORT, ALI SHARE BHAG STREET, KNL",మదరస ఈ. ముజమ్మిల్ ఫోర్ట్ ఎ.ఎల్.అయి. శేర్ భాగ్ వీధి కె.ఎన్.ఎల్.
28210791464,"ST AUGASTIAN UPS, OPP RTC BUSTAND, KNL",ఎస్.టి. ఆగస్టియన్ ప్రాథమికోన్నత పాఠశాల ఒ.పి.పి. ఆర్.టి.సి. బస్టాండ్ కె.ఎన్.ఎల్.
28210791467,"MADARASA-E-NIZAMUDDIN, CHITTARI STREET, KNL",మదరస ఈ. నిజముద్దిన్ చిత్తారి వీధి కె.ఎన్.ఎల్.
28210791470,"MPL HS C,CAMP, KURNOOL",పురపాలక ఉన్నత పాఠశాల సి. కాంప్ కర్నూల్
28210791472,GOVT UPS(TW) ASHRAM SCHOOL FOR BOYS BCAMP KNL,ప్రభుత్వ ప్రాథమికోన్నత పాఠశాల (టి.డబ్ల్యు.) ఆశ్రమ్ పాఠశాల ఫోర్ బాయ్స్ బాలురు బ్కాంప్ కె.ఎన్.ఎల్.
28210791474,CHRIST CHURCH SCHOOL KURNOOL,క్రిస్ట్ చర్చి పాఠశాల కర్నూల్
28210791476,VIKAS VIDYALAYA OPP GHOUSIYA COMPLES LAXMI NAGAR KNL,వికాస్ విద్యాలయ ఒ.పి.పి. ఘౌసియా కంప్లెస్ లక్ష్మీ నగర్ కె.ఎన్.ఎల్.
28210800101,MPPS( U) SANTHANIKOTA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ( యు.) సంతానికోట
28210800102,MPPS(SPL) SHATANAKOTA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) శతనకోట
28210800104,MPPS SATHANIKOTA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) సతనికోత
28210800201,MPPS BIJINAVEMULA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బిజినవేముల
28210800202,ZPHS BIJINAVEMULA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) బిజినవేముల
28210800203,MPPS(U) BIJINAVEMULA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) బిజినవేముల
28210800301,MPPS (DPEP) KONIDELA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.పి.ఈ.పి.) కొనిదెల
28210800302,MPPS(SC COLONY) KONIDELA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి కాలనీ) కొనిదెల
28210800303,RENUKA UPS KONIDELA,రేణుక ప్రాథమికోన్నత పాఠశాల కొనిదెల
28210800304,MPPS KONIDELA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కొనిదెల
28210800305,ZPHS KONIDELA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) కొనిదెల
28210800306,PRATIBHA EM UP SCHOOL KONIDELA NDK,ప్రతిభా EM ప్రాధమికోన్నత పాఠశాల కొనిదెల ఎన్.డి.కె.
28210800402,MPPS(BSSR NAGAR) NAGATOOR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (బి.ఎస్.ఎస్.అర్. నగర్) నగతూర్
28210800403,MPPS NAGATOOR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నగతూర్
28210800601,MPPS(URDU) MALYALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఉర్దూ) మల్యాల
28210800602,MPPS(CANAL AREA) MALYALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (కానాల్ ఏరియా) మల్యాల
28210800604,ZPHS MALYALA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) మల్యాల
28210800701,MPPS(SPL) ALLUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) అల్లూరు
28210800801,MPPS(SPL) VADDEMAN,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) వాడెమన్
28210800802,MPPS(U) VADDEMAN,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) వాడెమన్
28210800803,MPPPS K.PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కె. పల్లి
28210800804,ABM AIDED PS K.PALLI,ఎ.బి.ఎం. ఎయిడెడ్ ప్రాథమిక పాఠశాల కె. పల్లి
28210800805,MPPS KOLLABAVAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కొల్లబవపురం
28210800807,ZPHS VADDAMAN,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) వద్దమన్
28210800808,MPPS(M) VADDAMANU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎం.) వద్దమను
28210800901,"MPPS BRR NAGAR, NDK",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బి.అర్.అర్. నగర్ ఎన్.డి.కె.
28210800902,"MPPS(SPL) PALEM, NDK",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) పాలెం ఎన్.డి.కె.
28210800903,"MPPS(DPEP) BSSR NAGAR, NDK",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.పి.ఈ.పి.) బి.ఎస్.ఎస్.అర్. నగర్ ఎన్.డి.కె.
28210800904,"MPPS (URDU) K.PETA,  NANDIKOTKUR",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఉర్దూ) కె. పేట నందికొత్కుర్
28210800905,"MPPS HB COLONY, NDK",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) హెచ్.బి. కాలనీ ఎన్.డి.కె.
28210800906,"MPPS VADDEPETA, NDK",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వద్దేపేట ఎన్.డి.కె.
28210800907,"MPPS (URDU) VIDYA NAGAR, NDK",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఉర్దూ) విద్యా నగర్ ఎన్.డి.కె.
28210800908,"MPPS(U) BSSR NAGAR, NDK",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) బి.ఎస్.ఎస్.అర్. నగర్ ఎన్.డి.కె.
28210800909,"CSI  AIDED PS, NDK",సి.ఎస్.అయి. ఎయిడెడ్ ప్రాథమిక పాఠశాల ఎన్.డి.కె.
28210800910,"ABM,AIDED PS, NANDIKOTKUR",ఎ.బి.ఎం. ఎయిడెడ్ ప్రాథమిక పాఠశాల నందికొత్కుర్
28210800911,"SRI NAVANANDI ENG &TEL M, SAIBABAPETA, NDK",శ్రీ నవనంది ఇంగ్లీష్ టెల్ ఎం. సాయిబాబపేట ఎన్.డి.కె.
28210800912,"JEEVANA JYOTHI ENG.MED.PS, PAGIDYALA ROAD, NDK",జీవన జ్యోతి ఇంగ్లీష్ మీడ్ ప్రాథమిక పాఠశాల పాగిడ్యాల రోడ్ ఎన్.డి.కె.
28210800914,"PAVANI PS SAIBABA PETA, NANDIKOTKUR",పావని ప్రాథమిక పాఠశాల సాయిబాబ పేట నందికొత్కుర్
28210800915,"ST.MARYS H.S, COLLEGE ROAD, NDK",ఎస్.టి. మేరీస్ ఉన్నత పాఠశాల కాలేజ్ రోడ్ ఎన్.డి.కె.
28210800917,"MPPS KOTA, NDK",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కోట ఎన్.డి.కె.
28210800918,"MPPS(SB PETA), NANDIKOTKUR",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.బి. పేట) నందికొత్కుర్
28210800919,"MPPS(SRPETA),  NANDIKOTKUR",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (సృషేత) నందికొత్కుర్
28210800920,"MPPS PETA,  NANDIKOTKUR",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పేట నందికొత్కుర్
28210800921,"SRI VANI ENG .T.U.P.SCHOOL, NEAR GOVT., JR COLLEGE, NDK",శ్రీ వాణి ఇంగ్లీష్ టి.యు.పి. పాఠశాల సమీపంలో ప్రభుత్వ జె.అర్. కాలేజ్ ఎన్.డి.కె.
28210800925,"DIVYAVANI VIDYA MANDIR UPS, NANDIKOTKUR",దివ్యవాని విద్యా మందిర్ ప్రాథమికోన్నత పాఠశాల నందికొత్కుర్
28210800926,"SRI RAMA KRISHNA VIDYA PEETAM, SAIBABA PETA, NDK",శ్రీ రామ కృష్ణ విద్యా పీటం సాయిబాబ పేట ఎన్.డి.కె.
28210800929,"CHAMUNDI PUBLIC SCHOOL, NEAR SHANTI THEATER, NDK",చాముంది పబ్లిక్ పాఠశాల సమీపంలో శాంతి థియేటర్ ఎన్.డి.కె.
28210800930,"MPUPS (UG) PETA, NEAR SANTHA MARKET, NDK",మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.జి.) పేట సమీపంలో సంత మార్కెట్ ఎన్.డి.కె.
28210800931,"MPUPS(U) HAJI NAGAR,  NANDIKOTKUR",మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) హజీ నగర్ నందికొత్కుర్
28210800932,"MPPS (DPEP) BR NAGAR, NANDIKOTKUR",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.పి.ఈ.పి.) బి.అర్. నగర్ నందికొత్కుర్
28210800933,"SHIVAM MODERN S (E.M), SAIBABA PETA,  NANDIKOTKUR",శివం మోడరన్ ఎస్. (EM) సాయిబాబ పేట నందికొత్కుర్
28210800935,ZPHS (BOYS) NANDIKOTKUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) (బాయ్స్ బాలురు) నందికొత్కుర్
28210800937,GOVT.HS NANDIKOTKUR,ప్రభుత్వ ఉన్నత పాఠశాల నందికొత్కుర్
28210800938,"C.S.I HS SAIBABA PETA,  NANDIKOTKUR",సి.ఎస్.అయి. ఉన్నత పాఠశాల సాయిబాబ పేట నందికొత్కుర్
28210800939,"SRI NAVANANDI ENG&TEL H.S,  NANDIKOTKUR",శ్రీ నవనంది ఇంగ్లీష్ టెల్ ఉన్నత పాఠశాల నందికొత్కుర్
28210800940,"JEEVAN JYOTHI ENG MED H.S, PAGIDYALA ROAD, NDK",జీవాన్ జ్యోతి ఇంగ్లీష్ మీడ్ ఉన్నత పాఠశాల పాగిడ్యాల రోడ్ ఎన్.డి.కె.
28210800942,"ST.MARYS H.S COLLEGE ROAD,  NANDIKOTKUR",ఎస్.టి. మేరీస్ ఉన్నత పాఠశాల కాలేజ్ రోడ్ నందికొత్కుర్
28210800943,"PAVANI HIGH SCHOOL,  NANDIKOTKUR",పావని ఉన్నత పాఠశాల నందికొత్కుర్
28210800944,"VIJAYA VANI HIGH SCHOOL, NEAR RTC BUS-STAND, NDK",విజయ వాణి ఉన్నత పాఠశాల సమీపంలో ఆర్.టి.సి. బస్సు స్టాండ్ ఎన్.డి.కె.
28210800946,"VAILNKANNI MATHA SCHOOL, NEAR MARKET, NDK",వైల్ంకన్ని మతా పాఠశాల సమీపంలో మార్కెట్ ఎన్.డి.కె.
28210800948,"VAILANKANNI MATHA H.S, NEAR MARKET YARD, NDK",వైలంకాన్ని మతా ఉన్నత పాఠశాల సమీపంలో మార్కెట్ యార్డ్ ఎన్.డి.కె.
28210800950,MPPS (SPL) BR.NAGAR NDK,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) బి.అర్. నగర్ ఎన్.డి.కె.
28210800951,"VIJAYAVANI PUBLIC SCHOOL, BYREDDY NAGAR, NDK",విజయవని పబ్లిక్ పాఠశాల బైరెడ్డి నగర్ ఎన్.డి.కె.
28210800959,"CHAMUNDI HIGH SCHOOL, NEAR SANTHI THEATER, NDK",చాముంది ఉన్నత పాఠశాల సమీపంలో శాంతి థియేటర్ ఎన్.డి.కె.
28210800960,"SCHOLARS EM & TM SCHOOL,  NANDIKOTKUR",స్కోలర్స్ EM TM పాఠశాల నందికొత్కుర్
28210800962,"MADARASA - E- MAHAMMADIYA SALAFIA,  NANDIKOTKUR",మదరస ఈ. మహమ్మడియా సలఫియా నందికొత్కుర్
28210800963,"MADARASA - E- EMANLIL BANAT,  NANDIKOTKUR",మదరస ఈ. ఏమన్లిల్ బానత్ నందికొత్కుర్
28210800964,"OXFORD EM UPS,NANDIKOTKUR",ఆక్స్ ఫర్డ్ EM ప్రాథమికోన్నత పాఠశాల నందికొత్కుర్
28210800967,SIVAM MODREN HS NANDIKOTKUR,శివం మోడ్రెన్ ఉన్నత పాఠశాల నందికొత్కుర్
28210800971,"RAVINDRA BHARATHI PRIMARY SCHOOL, NANDIKOTKUR",రవీంద్ర భారతి ప్రాథమిక పాఠశాల నందికొత్కుర్
28210800975,"CHAITANYA PS SCHOOL, NANDIKOTKUR",చైతన్య ప్రాథమిక పాఠశాల పాఠశాల నందికొత్కుర్
28210800976,"A V R EM P.S, NANDIKOTKUR",ఎ. వి. అర్. EM ప్రాథమిక పాఠశాల నందికొత్కుర్
28210800977,"A.V.R HIGH SCHOOL, NANDIKOTKUR",ఎ.వి.అర్. ఉన్నత పాఠశాల నందికొత్కుర్
28210800979,CHAITANYA HS NANDIKOTKUR,చైతన్య ఉన్నత పాఠశాల నందికొత్కుర్
28210800981,SRI VANI EM TM UPSCHOOL NANDIKOTKUR,శ్రీ వాణి EM TM ఉప్పాఠశాల నందికొత్కుర్
28210800982,RAVINDRA BHARATHI HIGH SCHOOL NANDIKOTKUR,రవీంద్ర భారతి ఉన్నత పాఠశాల నందికొత్కుర్
28210800983,SCHOLARS EM TM HS NANDIKOTKUR,స్కోలర్స్ EM TM ఉన్నత పాఠశాల నందికొత్కుర్
28210800986,AKSHARA SRI EM UP SCHOOL NANDIKOTKUR,అక్షర శ్రీ EM ప్రాధమికోన్నత పాఠశాల నందికొత్కుర్
28210801001,MPUPS 10-BOLLAVARAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) 10 బొల్లవరం
28210801101,MPPS (SPL) DAMAGATLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) దమగట్ల
28210801102,MPUPS(U) DAMAGATLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) దమగట్ల
28210801103,MPPS DAMAGATLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) దమగట్ల
28210801104,ZPHS DAMAGATLA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) దమగట్ల
28210801202,MPPS(SPL)  BRAHMANAKOTKUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) బ్రహ్మణకోట్కూరు
28210801203,MPPS(UG) BRAHMANAKOTKUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.జి.) బ్రహ్మణకోట్కూరు
