UDISE Code,English Title,Telugu Title
28213491412,"SRI G V R  ABHYUDAYA H.S, NOONEPALLI",శ్రీ జి. వి. అర్. అభ్యుదయ ఉన్నత పాఠశాల నూనేపల్లి
28213491413,"RAVINDRA EM H.S, BACKWARD AREA",రవీంద్ర EM ఉన్నత పాఠశాల బ్యాక్వర్డ్ ఏరియా
28213491415,"LEADERS MODEL HS, SANTHA GATE",లీడర్స్ మోడల్ ఉన్నత పాఠశాల సంత గేట్
28213491416,"KESHAVA REDDY PUBLIC SCHOOL, BALAJI COMPLEX",కేశవ రెడ్డి పబ్లిక్ పాఠశాల బాలాజీ కంప్లెక్స్
28213491417,"GOOD SHEPHERED HS, NGOS COLONY",గుడ్ షెఫెరెడ్ ఉన్నత పాఠశాల ంగోస్ కాలనీ
28213491421,"SRI SARADA VIDYA PEETHAM, FAROOQ NAGAR",శ్రీ శారద విద్యా పీఠం ఫరూక్ నగర్
28213491422,"ST JOHNS E/M H.S, SANJEEVA NAGAR",ఎస్.టి. జాన్స్ EM ఉన్నత పాఠశాల సంజీవ నగర్
28213491423,"ROTARY E.M H.S, 25TH WARD",రోటరీ EM ఉన్నత పాఠశాల 25 టి.హెచ్. వార్డ్
28213491424,"THE NANDYAL PUBLIC SCHOOL, KOTHAPALLI",తె నాందయాల్ పబ్లిక్ పాఠశాల కొత్త పల్లి
28213491425,"NAVABHARAT EM/TM H.S, NOONEPALLI",నవభారత్ EM&TM ఉన్నత పాఠశాల నూనేపల్లి
28213491426,"CHAITANYA H.S, NGOS COLONY",చైతన్య ఉన్నత పాఠశాల ంగోస్ కాలనీ
28213491428,"SRI SATHYA SAI E M H.S, TEKKE",శ్రీ సత్య సాయి ఈ. ఎం. ఉన్నత పాఠశాల టెక్కీ
28213491429,"SRI SAMATHA VIDYANIKETAN , SRINIVASA NAGAR",శ్రీ సమతా విద్యానికేతన్ శ్రీనివాస నగర్
28213491430,"SRI SAILA HIGH S, SAIBABA NAGAR",శ్రీ శైల ఉన్నత ఎస్. సాయిబాబ నగర్
28213491431,"S.P.G.ENGLISH MEDIUM SCHOOL, RS ROAD",ఎస్.పి.జి. ఇంగ్లీష్ మీడియం పాఠశాల ఆర్.ఎస్. రోడ్
28213491432,"SRI LAKSHMI E.M.SCHOOL, SANJEEVA NAGAR",శ్రీ లక్ష్మీ ఈ.ఎం. పాఠశాల సంజీవ నగర్
28213491434,"SUNRISE UP S, SRBC COLONY",సున్రీస్ ప్రాధమికోన్నత ఎస్. ఎస్.అర్.బి.సి. కాలనీ
28213491435,NARAYANA UP S NGOS COLONY,నారాయణ ప్రాధమికోన్నత ఎస్. ంగోస్ కాలనీ
28213491436,"SWAMY VIVEKANANDA VIDYALAYA, SBI COLONY",స్వామి వివేకానంద విద్యాలయ ఎస్.బి.అయి. కాలనీ
28213491437,"NAGASAI UP S, KRANTHI NAGAR",నగసై ప్రాధమికోన్నత ఎస్. క్రాంతి నగర్
28213491438,"SANTHINIKETAN E.M. PS, SRINIVASA NAGAR",సంతినికేతన్ EM ప్రాథమిక పాఠశాల శ్రీనివాస నగర్
28213491440,"SAI E.M./ T.M. UP SCHOOL, MOOLASAGARAM",సాయి ఈ.ఎం. TM ప్రాధమికోన్నత పాఠశాల మూలసాగరం
28213491441,"THE GOOD DAY E.S, SAIBABA NAGAR",తె గుడ్ డే ఈ.ఎస్. సాయిబాబ నగర్
28213491443,"KESAVA REDDY EM HS, NGOS COLONY",కేశవ రెడ్డి EM ఉన్నత పాఠశాల ంగోస్ కాలనీ
28213491444,"GELIVIS E.M H.S, TEKKE",గెలివిస్ EM ఉన్నత పాఠశాల టెక్కీ
28213491445,"THE GOOD DAY H.S, SAIBABA NAGAR",తె గుడ్ డే ఉన్నత పాఠశాల సాయిబాబ నగర్
28213491446,"NALLAMALA EM UP S, BOMMALASATRAM",నల్లమల EM ప్రాధమికోన్నత ఎస్. బొమ్మలసాత్రం
28213491448,"OM SAI EM&TM U P S, CHAPIREVULA",ఓ.ఎం. సాయి EM TM యు. పి. ఎస్. చాపిరేవుల
28213491449,"THE CAMPUS UP S, NANDYAL",తె కంపస్ ప్రాధమికోన్నత ఎస్. నాందయాల్
28213491451,"SRINAGARJUNA EM & TM S, NANDYAL",శ్రీనాగార్జున EM TM ఎస్. నాందయాల్
28213491452,"NAVODYA VIDYA MANDIR, NADIGADDA",నవోద్య విద్యా మందిర్ నడిగద్ద
28213491453,"ICON E LEARNING SCHOOL, NANDYAL",ఐకాన్ ఈ. లియర్నింగ్ పాఠశాల నాందయాల్
28213491454,"SARASWATHI VIDYA MANDIR, AYYALUR",సరస్వతి విద్యా మందిర్ అయ్యలూర్
28213491455,"CHANAKYA U.P. SCHOOL, VC COLONY",చాణక్య ప్రాధమికోన్నత పాఠశాల వి.సి. కాలనీ
28213491456,"NATIONAL E.M.&T.M. SCHOOL, NANDYAL",భారతీయ EM TM పాఠశాల నాందయాల్
28213491457,KGBV (GEN) YSR NAGAR NANDYAL,కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) (జెన్) వై.ఎస్.అర్. నగర్ నాందయాల్
28213491460,"VIGNAN E.M.&T.M.U.P.SCHOOL, NANDY",విజ్ఞాన్ EM టి.ఎం.యు.పి. పాఠశాల నందీ
28213491461,"EXCELLENT HIGH SCHOOL, NOONEPALLI",ఎక్సలెంట్ ఉన్నత పాఠశాల నూనేపల్లి
28213491462,"SRI LAKSHMI HIHG SCHOOL, SANJEEVA NAGAR",శ్రీ లక్ష్మీ హిహ్ పాఠశాల సంజీవ నగర్
28213491463,SWAMY VIVEKANANDA VIDYALAYA HS,స్వామి వివేకానంద విద్యాలయ ఉన్నత పాఠశాల
28213491480,"Sri Vasavi High School, Noonepalli, Nandyal",శ్రీ వాసవి ఉన్నత పాఠశాల నూనేపల్లి నాందయాల్
28213491481,"Wisdom EMandTM HS, MS Nagar, Nandyal",విస్డమ్ ఏమాండ్టం ఉన్నత పాఠశాల ఎం.ఎస్. నగర్ నాందయాల్
28213491484,"Master H.S, Nadigadda, Nandyal",మాస్టర్ ఉన్నత పాఠశాల నడిగద్ద నాందయాల్
28213491485,"Sri Sarada Vidyalayam HS, Kanthi Nagar, Nandyal",శ్రీ శారద విద్యాలయం ఉన్నత పాఠశాల కంఠి నగర్ నాందయాల్
28213491487,"Sri Shanthinikethan EM HS, Kanthi Nagar, Nandyal",శ్రీ శంతినికేతన్ EM ఉన్నత పాఠశాల కంఠి నగర్ నాందయాల్
28213491488,"MASTER PRIMARY SCHOOL, NANDYAL",మాస్టర్ ప్రాథమిక పాఠశాల నాందయాల్
28213491489,CHINMAYA MISSION VIDYALAYAM HIGH SCHOOL,చిన్మయ మిషన్ విద్యాలయం ఉన్నత పాఠశాల
28213491490,"GOOD DAY EM UP SCHOOL,NANDYAL",గుడ్ డే EM ప్రాధమికోన్నత పాఠశాల నాందయాల్
28213491491,SRI VASAVI PRIMARY SCHOOL,శ్రీ వాసవి ప్రాథమిక పాఠశాల
28213491493,"ROTARY PRIMARY SCHOOL, NANDYAL",రోటరీ ప్రాథమిక పాఠశాల నాందయాల్
28213491494,"ICON E-LEARNING E/M, HIGH SCHOOL, NANDYAL",ఐకాన్ ఈ. లియర్నింగ్ EM ఉన్నత పాఠశాల నాందయాల్
28213491496,"SAI KEERTHANA UP, SCHOOL, NANDYAL",సాయి కీర్తన ప్రాధమికోన్నత పాఠశాల నాందయాల్
28213491497,"JAYASRI VIDYA SADAN, NANDYAL",జయస్రీ విద్యా సదన్ నాందయాల్
28213491499,"AKSHARA EM UP SCHOOL,POLURU",అక్షర EM ప్రాధమికోన్నత పాఠశాల పొలూరు
28213491501,"SRI SANTHINIKETAN EM PS, KRANTHI NAGAR",శ్రీ సంతినికేతన్ EM ప్రాథమిక పాఠశాల క్రాంతి నగర్
28213491502,"RAVINDRA BHARATHI PS, TEKKE",రవీంద్ర భారతి ప్రాథమిక పాఠశాల టెక్కీ
28213491503,"ROTARY EM UP SCHOOL, HANEEF NAGAR",రోటరీ EM ప్రాధమికోన్నత పాఠశాల హనీఫ్ నగర్
28213491504,"PYRAMID PRIMARY SCHOOL, SRINIVASA NAGAR",పిరమిడ్ ప్రాథమిక పాఠశాల శ్రీనివాస నగర్
28213491505,"KESHAVA REDDY EM HS, BALAJI COMPLEX",కేశవ రెడ్డి EM ఉన్నత పాఠశాల బాలాజీ కంప్లెక్స్
28213491506,"KESHAA REDDY EM PS, BALAJI COMPLEX",కేషా రెడ్డి EM ప్రాథమిక పాఠశాల బాలాజీ కంప్లెక్స్
28213491507,"MADARASA - E- SABESLUL MOMINEEN, NANDYAL",మదరస ఈ. సబేశ్లల్ మొమినీన్ నాందయాల్
28213491508,"MADARASA - E- ARABIUL HUDA, NANDYAL",మదరస ఈ. అరబీల్ హుద నాందయాల్
28213491509,"MADARASA - E - ALBANATUS SALEHA NISWAN, ANTIKOTA",మదరస ఈ. అల్బనేట్ సలేహా నిస్వాన్ అంతికోత
28213491510,"MADARASA - E - SABILUL-HUDA, BHEEMAVARAM ROAD",మదరస ఈ. సబీలల్ హుద భీమవరం రోడ్
28213491513,SDR WORLD HS VENKATESWHARA PURAM,ఎస్.డి.అర్. వర్ల్డ్ ఉన్నత పాఠశాల వెంకటేశ్వర పురం
28213491514,RGM INTERNATIONAL SCHOOL NANDYAL,అర్.జి.ఎం. ఇంటర్నేషనల్ పాఠశాల నాందయాల్
28213491515,JYOTHIRMAI EM UP SCHOOL SRINIVASA NAGAR,జ్యోతిర్మై EM ప్రాధమికోన్నత పాఠశాల శ్రీనివాస నగర్
28213491516,SRI CHIATANYA EM HS SRINIVASA NAGAR,శ్రీ చియ్తన్య EM ఉన్నత పాఠశాల శ్రీనివాస నగర్
28213491517,SRI CHAITANYA EM HS NGOS COLONY NANDYALA,శ్రీ చైతన్య EM ఉన్నత పాఠశాల ంగోస్ కాలనీ నంద్యాల
28213491518,IQREA EM UP SCHOOL NABINAGAR,ఇక్రీ EM ప్రాధమికోన్నత పాఠశాల నబినగర్
28213491519,"SRI CHAITANYA EM PRIMARY SCHOOL, KANALA (V), NANDYAL",శ్రీ చైతన్య EM ప్రాథమిక పాఠశాల కనల (వి.) నాందయాల్
28213491520,SRI MALLESWARA REDDY EM HS NANDYAL,శ్రీ మల్లేశ్వర రెడ్డి EM ఉన్నత పాఠశాల నాందయాల్
28213491521,"SRI CHAITANYA EM PRIMARYSCHOOL, RS ROAD, NANDYAL",శ్రీ చైతన్య EM ప్రిమరిష్చూల్ ఆర్.ఎస్. రోడ్ నాందయాల్
28213491522,MADARASA E MOHAMMED,మదరస ఈ. మహమ్మద్
28213491523,"BASHYAM EM HS, NANDYAL",భాష్యం EM ఉన్నత పాఠశాల నాందయాల్
28213491524,SRI CHAITANYA EM HIGH SCHOOL RS ROAD,శ్రీ చైతన్య EM ఉన్నత పాఠశాల ఆర్.ఎస్. రోడ్
28213491525,"BHARTH EM HIGH SCHOOL, CHANDBADA, NANDYAL",భర్త్ EM ఉన్నత పాఠశాల చంద్బడ నాందయాల్
28213491527,NATIONAL EM TM HIGH SCHOOL NANDYAL,భారతీయ EM TM ఉన్నత పాఠశాల నాందయాల్
28213491532,"MADARASA-E-AFSHEEN, SULTAN NAGAR, NDL",మదరస ఈ. ఆఫ్షెన్ సుల్తాన్ నగర్ ఎన్.డి.ఎల్.
28213491533,"MADARASA-E-ARFA, DEVANAGAR, NANDYAL",మదరస ఈ. అర్ఫా దేవనగర్ నాందయాల్
28213491535,MADARASA-E-JAMEYAH ZIYAUL BANAT,మదరస ఈ. జామేయ జియాల్ బానత్
28213491538,"SRKV EM PS, SANJEEVA NAGAR, NDL",ఎస్.అర్.కె.వి. EM ప్రాథమిక పాఠశాల సంజీవ నగర్ ఎన్.డి.ఎల్.
28213491539,"SRKV EM HS, SANJEEVA NAGAR, NDL",ఎస్.అర్.కె.వి. EM ఉన్నత పాఠశాల సంజీవ నగర్ ఎన్.డి.ఎల్.
28213491540,"MARGADARSI EM/TM UPS, NANDAMURINAGAR, NDL",మార్గదర్శి EM&TM ప్రాథమికోన్నత పాఠశాల నందమూరినాగర్ ఎన్.డి.ఎల్.
28213491541,"CHANAKYA EM HS , SHYAM NAGAR, NDL",చాణక్య EM ఉన్నత పాఠశాల శ్యాం నగర్ ఎన్.డి.ఎల్.
28213500102,MPPS ABIIRPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అభీర్పురం
28213500103,MPUPS U.BOLLAVARAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) యు. బొల్లవరం
28213500104,ARUNDHATI AIDED U P SCHOO,అరుంధతి ఎయిడెడ్ యు. పి. పాఠశాల
28213500201,MPPS PUTTUPALLY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పుట్టుపల్లి
28213500202,MPPS SRINAGARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) శ్రీనాగరం
28213500203,MPPS BUKKAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బుక్కపురం
28213500204,MPUPS ALLI NAGAR,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) అల్లీ నగర్
28213500301,MPPS(ST COLONY) MAHANADI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.టి. కాలనీ) మహానది
28213500302,MPPS(MAIN) THIMMAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) తిమ్మపురం
28213500303,MPPS(SC COL) THIMMAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి కాల్) తిమ్మపురం
28213500304,GOVT.TW ASHRAM HIGH SCHOOL MAHAANDI,ప్రభుత్వ టి.డబ్ల్యు. ఆశ్రమ్ ఉన్నత పాఠశాల మహాండి
28213500305,S V G  AIDIDPS MAHANANDI,ఎస్. వి. జి. ఐడిడ్ప్స్ మహానంది
28213500306,SREE RAMA KRISHNA GURUKUL,శ్రీ రామ కృష్ణ గురుకుల్
28213500308,S R K G V A HIGH S,ఎస్. అర్. కె. జి. వి. ఎ. ఉన్నత ఎస్.
28213500309,VIVEKANADA GURUKULA VIDYA,వివేకనాడ గురుకుల విద్యా
28213500310,THIMMAPURAM EM/TM UP SCHO,తిమ్మపురం EM&TM ప్రాధమికోన్నత స్కో
28213500311,MAHANANDESWARA PS,మహాన్దేశ్వర ప్రాథమిక పాఠశాల
28213500314,KGBV MAHANANDI,కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) మహానంది
28213500315,"A.P.MODEL HIGH SCHOOL, M.THIMMAPURAM",ఎ.పి. మోడల్ ఉన్నత పాఠశాల ఎం. తిమ్మపురం
28213500401,MPPS(SC) THAMMADAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి) తమ్మడపల్లి
28213500602,MPUPS MASEEDUPURAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) మసీదుపురం
28213500702,MPPS(MAIN) GOPAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) గోపవరం
28213500703,MPPS(SC COLONY) GOPAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి కాలనీ) గోపవరం
28213500704,MPPS(BC COLONY) GOPAVARAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (బి.సి. కాలనీ) గోపవరం
28213500705,GOVT.PS (T.W),ప్రభుత్వ ప్రాథమిక పాఠశాల (టి.డబ్ల్యు.)
28213500706,MPUPS GAJULAPALLE (R.S),మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) గజులపల్లి (ఆర్.ఎస్.)
28213500709,ST ANNS MANOVIKASA KENDRA GOPAVARAM,ఎస్.టి. ఆన్స్ మనోవికాశ కేంద్ర గోపవరం
28213500803,MPPS(DPEP) GAJULAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (డి.పి.ఈ.పి.) గజులపల్లి
28213500806,SRI MAHANANDEESWARA AIDED,శ్రీ మహాన్దీశ్వర ఎయిడెడ్
28213500807,MPPS(U) GAJULAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) గజులపల్లి
28213500809,ZPHS GAJULAPALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) గజులపల్లి
28213500810,SRI MAHANANDEESWARA RESID,శ్రీ మహాన్దీశ్వర రెసిడ్
28213500812,SHANTINIKETHAN SCHOO,శంతిణికేతన్ పాఠశాల
28213500814,"CHRISTU JYOTHI EM PS, GAJULAPALLE, MAHANANDI(M)",క్రిస్టు జ్యోతి EM ప్రాథమిక పాఠశాల గజులపల్లి మహానంది (ఎం.)
28213500816,"Siva Ramakrishna Vidyalayam, Mahanadi",శివ రామకృష్ణ విద్యాలయం మహానది
28213500817,"SREE SAI GEETANJALI EM ELEMENTARY SCHOOL, GAJULAPALLI",శ్రీ సాయి గీతాంజలి EM ఎలిమెంటరీ పాఠశాల గజులపల్లి
28213500818,"CHRISTU JYOTHI EM HS, GAJULAPALLE, MAHANANDI(M)",క్రిస్టు జ్యోతి EM ఉన్నత పాఠశాల గజులపల్లి మహానంది (ఎం.)
28213500819,"SHANTHINIKETHAN TM HS, GAJULAPALLI, MAHANANDI (M)",శంతినికేతన్ TM ఉన్నత పాఠశాల గజులపల్లి మహానంది (ఎం.)
28213600101,MPPS (MAIN) GOVINDPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) గోవింద్పల్లే
28213600103,SPGUPS GOVINDPALLE,స్పగప్స్ గోవింద్పల్లే
28213600104,ZPHS GOVINDPALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) గోవింద్పల్లే
28213600106,SRI SARASWATHI VIDYANILAYAM GOVINDAPALLI,శ్రీ సరస్వతి విద్యానీళయం గోవిందపల్లి
28213600108,VIMALA E.M ELE.SCHOOL GOVINDAPALLI,విమల EM ఈ.ఎల్.ఈ. పాఠశాల గోవిందపల్లి
28213600109,"MPPS(SPL), GOVINDAPALLI",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) గోవిందపల్లి
28213600201,R.C.M. AIDED PS MOTHUKULAPALLI,ఆర్ సిఎమ్ ఎయిడెడ్ ప్రాథమిక పాఠశాల మొతుకులపుల్లి
28213600203,MPUPS CHENNUR,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) చెన్నూరు
28213600401,MPPS(U) BOYALAKUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) బోయాలకుంట్ల
28213600402,MPUPS BOYALAKUNTLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) బోయాలకుంట్ల
28213600501,MPPS (MAIN) MAHADEVAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) మహదేవపురం
28213600502,MPPS PACHARLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పచ్చర్ల
28213600503,MPPS(U) MADHADEVAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.) మధదేవపురం
28213600504,MPPS(SC) MAHADEVAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి) మహదేవపురం
28213600505,MPPS GUNDAMPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) గుండంపాడు
28213600506,ZPHS MAHADEVAPURAM,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) మహదేవపురం
28213600601,MPPS(SC) SIRVEL,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి) సిర్వెల్
28213600602,MPPS(UB) CHANDBADA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.బి.) చంద్బడ
28213600603,MPPS(UG) CHANDBADA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (యు.జి.) చంద్బడ
28213600605,MPPS(ST COL) SIRVEL,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.టి. కాల్) సిర్వెల్
28213600606,MPPS REDDY PETA SIRVEL,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రెడ్డి పేట సిర్వెల్
28213600608,MPPS (MAIN )SIRVEL,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్ ) సిర్వెల్
28213600609,MOINUDDIN SIDDIQUE AIDEDUPS SIRVEL,మొయినుద్దిన్ సిడ్డీక్వ్ ఐడుడప్స్ సిర్వెల్
28213600610,MPPS KHADARABADARA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఖదరాబదార
28213600611,ZPHS SIRVEL,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) సిర్వెల్
28213600613,USHODAYA PS YERRAGUNTLA,ఉషోదయ ప్రాథమిక పాఠశాల యెర్రగుంట్ల
28213600615,SRIVANI VIDYANIKETAN UPS SIRVEL,శ్రీవాణీ విద్యానికేతన్ ప్రాథమికోన్నత పాఠశాల సిర్వెల్
28213600620,KGBV SIRVEL,కస్తూర్బా గాంధీ బాలికా విద్యాలయ (KGBV) సిర్వెల్
28213600621,SANJOE CARMEL SCHOOL SIRVEL,సంజో కార్మెల్ పాఠశాల సిర్వెల్
28213600623,"SMART KIDS E-LEARNING UP SCHOOL, SIRVEL",స్మార్ట్ కిడ్స్ ఈ. లియర్నింగ్ ప్రాధమికోన్నత పాఠశాల సిర్వెల్
28213600624,"A.P MODEL SCHOOL, SIRVEL",ఎపి మోడల్ పాఠశాల సిర్వెల్
28213600625,"SRI SRAVAN EM&TM UP SCHOOL,SIRVEL",శ్రీ శ్రవణ్ణ EM TM ప్రాధమికోన్నత పాఠశాల సిర్వెల్
28213600626,"IQRA EM UP SCHOOL, SIRVEL",ఇక్ర EM ప్రాధమికోన్నత పాఠశాల సిర్వెల్
28213600802,MPPS VEERAREDDIPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వీరరెడ్డిపల్లి
28213600803,MPPS(MAIN) KOTAPADU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) కోటపాడు
28213600804,ZPHS VEERAREDDIPALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) వీరరెడ్డిపల్లి
28213600901,MPPS (MAIN) YERRAGUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (మెయిన్) యెర్రగుంట్ల
28213600903,MPUPS(U) YERRAGUNTLA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) యెర్రగుంట్ల
28213600904,"VIMALA ENGLISH MEDIUM SCHOOL, YERRAGUNTLA, SIRVEL",విమల ఇంగ్లీష్ మీడియం పాఠశాల యెర్రగుంట్ల సిర్వెల్
28213600907,MPPS(SC COL) YERRAGUNTLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్ సి కాల్) యెర్రగుంట్ల
28213600909,VIMALA ENG MED H.S YERRAGUNTLA,విమల ఇంగ్లీష్ మీడ్ ఉన్నత పాఠశాల యెర్రగుంట్ల
28213600910,GAYATRI EM&TM PS YERRAGUNTLA,గాయత్రి EM TM ప్రాథమిక పాఠశాల యెర్రగుంట్ల
28213600912,"Gayathri HS, Yerraguntla, Sirvel",గయత్రి ఉన్నత పాఠశాల యెర్రగుంట్ల సిర్వెల్
28213601002,MPUPS VANIKEMDINNE,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) వాణికెందిన్నే
28213601103,MPPS JEENAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) జీనపల్లె
28213601201,MPPS RAJA NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రాజ నగర్
28213601205,ZPHS RAJA NAGAR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) రాజ నగర్
28213700201,MPPS K.KOTHUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కె. కోతూర్
28213700202,MPPS CHENUGUDEM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చెనుగూడెం
28213700203,MPUPS KOTAKONDA,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) కోటకొండ
28213700301,MPPS D.KOTTALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) డి. కొట్టాల
28213700302,MPPS T.KOTTALA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) టి. కొట్టాల
28213700401,MPPS(M) YELLAVATHULLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎం.) ఎల్లవతుల్లాల్లా
28213700402,MPPS(SPL) YELLAVATHULLA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) ఎల్లవతుల్లాల్లా
28213700403,ZPHS YELLAVATHULA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ఎల్లవాతుల
28213700501,MPPS(SPL) CHINNAKAMBALOOR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) చిన్నకంబలోర్
28213700503,MPUPS(U) CHINNAKAMABALOOR,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) (యు.) చిన్నకమాబలోర్
28213700504,MPUPS CHINNAKAMBALOOR,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) చిన్నకంబలోర్
28213700505,"FINE SEVA EM UP SCHOOL,CHINNAKAMBALOOR",ఫైన్ సేవ EM ప్రాధమికోన్నత పాఠశాల చిన్నకంబలోర్
28213700602,MPPS PADDAKAMBALAUR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పద్దకంబళూర్
28213700603,MPPS(SPL) PEDDA KAMBALOOR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) (ఎస్.పి.ఎల్) పెదా కంబలోర్
28213700604,ZPHS PEDDA KAMBALUR,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) పెదా కంబాలూరు
28213700802,MPPS KONDAMAYAPALLE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కొందమాయపల్లి
28213700901,MPPS BN PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బి.ఎన్. పల్లి
28213700902,"MPPS, PERURU",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పేరూరు
28213701001,MPPS ERRAGUDINEE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎర్రగుడినీ
28213701002,"MPPS,  MACHINENIPALLI",మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మచినేనిపెనిపల్లి
28213701003,ZPHS ERRAGUDIDINNE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ఏర్రగుడిదిన్నే
