UDISE Code,English Title,Telugu Title
28203190144,IREAD ENGLISH MEDIUM HIGH SCHOOL,ఐరియడ్ ఇంగ్లీష్ మీడియం ఉన్నత పాఠశాల
28203190201,MPPS URDU RAVINDRA NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉర్దూ రవీంద్ర నగర్
28203190202,MPPS KAGITALAPENTA TELUGU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) కాగితాలపెంట తెలుగు
28203190204,MPPS CHEMMUMIAHPET,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చెమ్ముమిఅహ్పేట్
28203190205,MPPS BHAGATH SINGH NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) భగత్ సింగ్ నగర్
28203190206,MPPS TARAKARAMA NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తరకారమా నగర్
28203190207,MPPS MURADIA NAGAR(U),మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) మురేడియా నగర్ (యు.)
28203190208,MPPS WELFARE COLONY URDU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) వెల్ఫర్ కాలనీ ఉర్దూ
28203190209,MPPS URDU SASTRI NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉర్దూ శాస్త్రి నగర్
28203190210,S.V.E.M PS R V NAGAR,ఎస్.వి.ఈ.ఎం. ప్రాథమిక పాఠశాల అర్. వి. నగర్
28203190212,S.S.NIKETHAN PS /,ఎస్.ఎస్. నికేతన్ ప్రాథమిక పాఠశాల
28203190213,THE NATIONAL PS R V NAGAR,తె భారతీయ ప్రాథమిక పాఠశాల అర్. వి. నగర్
28203190214,MPPS URDU KAGITHALAPENTA,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉర్దూ కాగితాలపెంట
28203190216,GNANA SARASWATHI VIDYA MANDIR,జ్ఞాన సరస్వతి విద్యా మందిర్
28203190218,S.G.G. PUBLIC SCHOOL,ఎస్.జి.జి. పబ్లిక్ పాఠశాల
28203190220,ZPHS CMPETA BOYS,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) కంపేట బాయ్స్ బాలురు
28203190221,ZPHS CHEMMUMIAPET(GIRLS),జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) చెమ్ముమ్‌ప్యాప్ట్ (గర్ల్స్)
28203190227,ZPHS URDU KAGITHALAPENTA,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ఉర్దూ కాగితాలపెంట
28203190229,RUSHI VALLEY EM UP SCHOOL,ఋషి వ్యాలీ EM ప్రాధమికోన్నత పాఠశాల
28203190231,ASSALIHATH  EM HIGH SCHOOL,అసలీహ్తత్ EM ఉన్నత పాఠశాల
28203190232,ASSALIHATH UP EM SCHOOL,అసలీహ్తత్ ప్రాధమికోన్నత EM పాఠశాల
28203190235,AL MADEENAH ISLAMIC ENGLISH MEDIUM,ఎ.ఎల్. మదీనా ఇస్లామిక్ ఇంగ్లీష్ మీడియం
28203190238,MAHARSHI VIDYA NIKETHAN UP SCCHOOL,మహర్షి విద్యా నికేతన్ ప్రాధమికోన్నత పాఠశాల
28203190240,MADARASA-E-ALFURQQN,మదరస ఈ. ఆల్ఫర్క్న్న్
28203190246,PEACE MADARASA,పీస్ మదరస
28203190253,SRI SARADA NIKETAN EM HIGH SCHOOL,శ్రీ శారద నికేతన్ EM ఉన్నత పాఠశాల
28203190301,MPPS ASHOK NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అశోక్ నగర్
28203190303,MPPS BUDDAYAPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) బుద్ధయపల్లి
28203190304,MPPS SRI RAMNAGAR COLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) శ్రీ రాంనగర్ కాలనీ
28203190305,MPPS PAKEERUPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) పకీరుపల్లి
28203190307,MPPS NGO COLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎన్.జి.ఓ. కాలనీ
28203190308,MPPS M J KUNTA TELUGU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎం. జె. కుంట తెలుగు
28203190309,MPPS INDUSTRIAL ESTATE,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఇండస్ట్రియల్ ఇస్తేట్
28203190310,MPPS N T R NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఎన్. టి. అర్. నగర్
28203190311,MPUPS M J KUNTA URDU,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఎం. జె. కుంట ఉర్దూ
28203190312,MPPS ASHOK NAGAR S.T.COLONY,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అశోక్ నగర్ ఎస్.టి. కాలనీ
28203190313,MPPS TILAK NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) తీలక్ నగర్
28203190314,MPPS URDU ASHOK NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ఉర్దూ అశోక్ నగర్
28203190316,MPUPS URDU SANKARAPURAM,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఉర్దూ శంకరపురం
28203190318,MPPS MUTHRASUPALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) ముత్రసుపల్లి
28203190319,GOVT PS BLIND SANKARAPUR,ప్రభుత్వ ప్రాథమిక పాఠశాల బ్లిండ్ సంకరాపూర్
28203190320,YOGI PS JAYANAGAR COLONY,యోగి ప్రాథమిక పాఠశాల జయనగర్ కాలనీ
28203190321,S.C.M.C.PS C CHOWK,ఎస్.సి.ఎం.సి. ప్రాథమిక పాఠశాల సి. చౌక్
28203190322,SANTHINIKETHAN PS S PURAM,సంతినికేతన్ ప్రాథమిక పాఠశాల ఎస్. పురం
28203190324,OXFORDPS N.G.O. COLONY,ఆక్స్ఫాకార్డ్ప్ ఎన్.జి.ఓ. కాలనీ
28203190326,MPPS RAMANJANEYAPURAM,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) రామంజనేయపురంవాం
28203190327,MPPS NIRANJAN NAGAR COLONY TELUGU,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) నిరంజన్జాన్ నగర్ కాలనీ తెలుగు
28203190328,MPPS CHALAMA REDDY PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) చలామా రెడ్డి పల్లి
28203190329,SRI INNAREDDY MEMORIAL AIDED UP SCHOOL,శ్రీ ఇన్నారెడ్డి మెమోరియల్ ఎయిడెడ్ ప్రాధమికోన్నత పాఠశాల
28203190330,SRI JAYARAMI REDDY MEMORIAL AIDED PRIMARY SCHOOL,శ్రీ జయరామీ రెడ్డి మెమోరియల్ ఎయిడెడ్ ప్రాథమిక పాఠశాల
28203190331,MIRACULOUS UPS S COLONY,మిరాకుల్సు ప్రాథమికోన్నత పాఠశాల ఎస్. కాలనీ
28203190338,SV UPS NIRANJAN NAGAR,ఎస్.వి. ప్రాథమికోన్నత పాఠశాల నిరంజన్జాన్ నగర్
28203190342,SRI VANI VIDHYALAYAM  E M SCHOOL,శ్రీ వాణి విధ్యాలయం ఈ. ఎం. పాఠశాల
28203190344,ZPHS MUTHRASUPALLI,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) ముత్రసుపల్లి
28203190345,GOVT HS BLIND SANKARAPUR,ప్రభుత్వ ఉన్నత పాఠశాల బ్లిండ్ సంకరాపూర్
28203190347,C MOULI HS Y.M.PALLI,సి. మౌలీ ఉన్నత పాఠశాల వై.ఎం. పల్లి
28203190348,AMBEDKAR OHS ASHOK NAGAR,అంబేద్కర్ ఓహ్స్ అశోక్ నగర్
28203190352,APRS RAMANJANEYAPURAM,ఆపృష్స్ రామంజనేయపురంవాం
28203190356,MPL PS NIRANJAN NAGAR(U),పురపాలక ప్రాథమిక పాఠశాల నిరంజన్జాన్ నగర్ (యు.)
28203190357,MPL UPS TILAKNAGAR,పురపాలక ప్రాథమికోన్నత పాఠశాల తిలక్నగర్
28203190358,MPL PS PS NAGAR,పురపాలక ప్రాథమిక పాఠశాల ప్రాథమిక పాఠశాల నగర్
28203190361,MOTURU HANUMANTHA RAO EM UPS,మోతూరు హనుమంత రావు EM ప్రాథమికోన్నత పాఠశాల
28203190362,INDIRA PRIYA DARSHINI PS,ఇందిరా ప్రియా దర్శిని ప్రాథమిక పాఠశాల
28203190364,MCHS URDU NAKASH,ఎం.సి.హెచ్.ఎస్. ఉర్దూ నాకాశ్
28203190365,"NARAYANA HS, APHB COLONY",నారాయణ ఉన్నత పాఠశాల అఫ్బ్ కాలనీ
28203190366,"NARAYANA  EM SCHOOL, R.R. STREET, KADAPA",నారాయణ EM పాఠశాల అర్.అర్. వీధి కడప
28203190368,"CHOWDESARI DEVI ORIENTAL HS, Y.M.PALLI.",చౌడేసారి దేవి ఓరియంటల్ ఉన్నత పాఠశాల వై.ఎం. పల్లి
28203190370,DR. Y.S.R. MEMORIAL EM HIGH SCHOOL,డి.అర్. వై.ఎస్.అర్. మెమోరియల్ EM ఉన్నత పాఠశాల
28203190393,SREE SATVIKA EM SCHOOL,శ్రీ సత్విక EM పాఠశాల
28203190401,MPPS ALAMKHAN PALLI,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) అలంఖన్ పల్లి
28203190402,MPPS LOHIYA NAGAR,మండల ప్రజా పరిషత్ ప్రాథమిక పాఠశాల (MPPS) లోహియా నగర్
28203190403,MPUPS  URDU ALAMKHAN PALLE,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) ఉర్దూ అలంఖన్ పల్లె
28203190404,GOVT PS GGHS CAMPUS,ప్రభుత్వ ప్రాథమిక పాఠశాల జి.జి.హెచ్.ఎస్. కంపస్
28203190405,MPL PS 1 ST WARD APHB COLONY,పురపాలక ప్రాథమిక పాఠశాల 1 ఎస్.టి. వార్డ్ అఫ్బ్ కాలనీ
28203190406,MCPS YERRA MUKKA PALLI,ఎం.సి. ప్రాథమిక పాఠశాల ఎర్రా ముక్క పల్లి
28203190407,MPL PS NAGARAJUPETA,పురపాలక ప్రాథమిక పాఠశాల నాగరాజాజుపేట
28203190408,MPL PS POLICE LINE,పురపాలక ప్రాథమిక పాఠశాల పోలీస్ లైన్
28203190409,MCPS 3 RD WARD SIONPURAM,ఎం.సి. ప్రాథమిక పాఠశాల 3 అర్.డి. వార్డ్ సిఒన్‌పురం
28203190410,"MPL  PS 5 TH WARD,PRAKASH NAGAR",పురపాలక ప్రాథమిక పాఠశాల 5 టి.హెచ్. వార్డ్ ప్రకాష్ నగర్
28203190411,MCPS 12 TH WARD BELLAAM MANDY,ఎం.సి. ప్రాథమిక పాఠశాల 12 టి.హెచ్. వార్డ్ బెల్లాం మంది
28203190412,MPL PS BOMMANA WADI,పురపాలక ప్రాథమిక పాఠశాల బొమ్మన వాడి
28203190413,MCPS 11 WARD HANUMAPPA  STREET,ఎం.సి. ప్రాథమిక పాఠశాల 11 వార్డ్ హనుమాప్ప వీధి
28203190414,MCPS 15 TH WARD PS NAGAR,ఎం.సి. ప్రాథమిక పాఠశాల 15 టి.హెచ్. వార్డ్ ప్రాథమిక పాఠశాల నగర్
28203190415,MCPS 20 TH WARD GANDLA STREET,ఎం.సి. ప్రాథమిక పాఠశాల 20 టి.హెచ్. వార్డ్ గండ్ల వీధి
28203190416,MCPS 16 TH WARD WORKERS COLONY,ఎం.సి. ప్రాథమిక పాఠశాల 16 టి.హెచ్. వార్డ్ వర్కర్స్ కాలనీ
28203190417,MCPS 17 TH WARD HB STREET,ఎం.సి. ప్రాథమిక పాఠశాల 17 టి.హెచ్. వార్డ్ హెచ్.బి. వీధి
28203190418,MCPS 19 TH WARD,ఎం.సి. ప్రాథమిక పాఠశాల 19 టి.హెచ్. వార్డ్
28203190419,MPL UPS MOCHAM PETA,పురపాలక ప్రాథమికోన్నత పాఠశాల మోచం పేట
28203190420,MPL CORP PS 14TH WARD NAKASH STREET,పురపాలక కార్ప్ ప్రాథమిక పాఠశాల 14 టి.హెచ్. వార్డ్ నాకాశ్ వీధి
28203190421,MPL PS 21 ST WARD,పురపాలక ప్రాథమిక పాఠశాల 21 ఎస్.టి. వార్డ్
28203190422,MCPS URDU VAKKALAPETA,ఎం.సి. ప్రాథమిక పాఠశాల ఉర్దూ వక్కలాపేట
28203190423,MCPS 10 TH WARD K K HW,ఎం.సి. ప్రాథమిక పాఠశాల 10 టి.హెచ్. వార్డ్ కె. కె. హెచ్.డబల్యు.
28203190424,MCPS  8 TH WARD SAIPETA,ఎం.సి. ప్రాథమిక పాఠశాల 8 టి.హెచ్. వార్డ్ సైపేట
28203190425,MCPS URDU ASR NAGAR,ఎం.సి. ప్రాథమిక పాఠశాల ఉర్దూ ఎ.ఎస్.అర్. నగర్
28203190426,MPL PS MADRAS ROAD(U) GIRLS,పురపాలక ప్రాథమిక పాఠశాల మద్రాస్ రోడ్ (యు.) గర్ల్స్
28203190428,MPL PS GUNTHA BAZAR(U),పురపాలక ప్రాథమిక పాఠశాల గుంత బజార్ (యు.)
28203190429,MCPS URDU R K NAGAR,ఎం.సి. ప్రాథమిక పాఠశాల ఉర్దూ అర్. కె. నగర్
28203190430,MPL PS AMEENPUR ROAD(U),పురపాలక ప్రాథమిక పాఠశాల అమీన్‌పూర్ రోడ్ (యు.)
28203190431,MCUPS URDU BUTCHER STREET,ఎం.సి. ప్రాథమికోన్నత పాఠశాల ఉర్దూ బుచ్చెర్ వీధి
28203190432,MPL PS BELLAMMUNDY(U),పురపాలక ప్రాథమిక పాఠశాల బెల్లమ్ముండీ (యు.)
28203190433,MPL PS T R STREET(U),పురపాలక ప్రాథమిక పాఠశాల టి. అర్. వీధి (యు.)
28203190436,L.M.C. PS C S I COMPOUND,ఎల్.ఎం.సి. ప్రాథమిక పాఠశాల సి. ఎస్. అయి. కంపౌండ్
28203190437,C.S.I CHRIST CHURCH OPP. TRAFFIC POLICE STATION,సి.ఎస్.అయి. క్రిస్ట్ చర్చి ఒ.పి.పి. ట్రాఫిక్ పోలీస్ స్టేషన్
28203190438,R.C.M.PS A M CHURCH,ఆర్.సి.ఎమ్. ప్రాథమిక పాఠశాల ఎ. ఎం. చర్చి
28203190441,NEW MODEL PS CSI,కొత్త మోడల్ ప్రాథమిక పాఠశాల సి.ఎస్.అయి.
28203190445,NEW HORIZON PS KG,కొత్త హోరిజన్ ప్రాథమిక పాఠశాల కె.జి.
28203190446,ALPHA E.M PS SAIPET,ఆల్ఫా EM ప్రాథమిక పాఠశాల సైపెట్
28203190447,NAGARJUNAPS MAR NAG,నాగర్జునాప్స్ మార్ నాగ్
28203190448,SGR PS KADAPA,ఎస్.జి.అర్. ప్రాథమిక పాఠశాల కడప
28203190450,GOWRI PS P B STREET,గౌరీ ప్రాథమిక పాఠశాల పి. బి. వీధి
28203190451,S.V.R. PS SAIPET,ఎస్.వి.అర్. ప్రాథమిక పాఠశాల సైపెట్
28203190452,KANAKA MAHA LAKSHMI PS,కనక మహ లక్ష్మీ ప్రాథమిక పాఠశాల
28203190453,SHOBHA PS B MANDI STR,శోభ ప్రాథమిక పాఠశాల బి. మంది ఎస్.టి.అర్.
28203190454,NIRMALA PS MASAPET,నిర్మల ప్రాథమిక పాఠశాల మసపేట్
28203190455,HUDA PS SAHIB MAKAN,హుద ప్రాథమిక పాఠశాల సహీబ్ మాకన్
28203190456,ROYAL PS AGADI,రాయల్ ప్రాథమిక పాఠశాల అగడి
28203190457,LF PS A P H B COLONY,ఎల్.ఎఫ్. ప్రాథమిక పాఠశాల ఎ. పి. హెచ్. బి. కాలనీ
28203190458,THE CUDDAPAH PRIMARY SCHOOL (EM)CO OPERATIVE COLONY,తె కుద్దపహ్ ప్రాథమిక పాఠశాల (EM) సి.ఓ. ఆపరేటివ్ కాలనీ
28203190461,BALAVIKASPS YMK PALLE,బలవికాసప్ వై.ఎం.కె. పల్లె
28203190464,PARAMESWARA PS RR PALLE,పరమేశ్వర ప్రాథమిక పాఠశాల అర్.అర్. పల్లె
28203190465,ST JOSEPHS PS MARIYAPURAM,ఎస్.టి. జోసెఫ్స్ ప్రాథమిక పాఠశాల మరియపురం
28203190470,JANAPATI VIDYA NIKETHN PS,జనపతి విద్యా నికెత్న్ ప్రాథమిక పాఠశాల
28203190475,MOTHER INDIA PS SKP,మదర్ ఇండియా ప్రాథమిక పాఠశాల ఎస్.కె.పి.
28203190477,SARASWATHI PS RJPURAM,సరస్వతి ప్రాథమిక పాఠశాల రజపురం
28203190482,S.B.G.M.VANI PS SAT STR,ఎస్.బి.జి.ఎం. వాణి ప్రాథమిక పాఠశాల సత్ ఎస్.టి.అర్.
28203190484,K.R.R.M.PS MARUTI NAGAR,కె.అర్.అర్.ఎం. ప్రాథమిక పాఠశాల మారుతీ నగర్
28203190486,SRI SAI KRISHNA  PRIMARY SCHOOL(EM) BHAGYA NAGAR COLONY,శ్రీ సాయి కృష్ణ ప్రాథమిక పాఠశాల (EM) భాగ్య నగర్ కాలనీ
28203190488,NEW SARADA HS R V NAGARM,కొత్త శారద ఉన్నత పాఠశాల అర్. వి. నాగర్మ్
28203190490,AMBEDKAR OPS ASHOK NAGAR,అంబేద్కర్ ఆప్స్ అశోక్ నగర్
28203190491,MPUPS SIDDIQ NAGAR(U),మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) సిడ్డిక్ నగర్ (యు.)
28203190493,BASARA PS TELECOM,బసర ప్రాథమిక పాఠశాల టెలెకం
28203190497,MPL UPS URDU BISMILLAH NAGAR,పురపాలక ప్రాథమికోన్నత పాఠశాల ఉర్దూ బిస్మిల్లా నగర్
28203190499,CGR E.M. PS R.V. NAGAR,సి.జి.అర్. EM ప్రాథమిక పాఠశాల అర్.వి. నగర్
28203191402,SANKAR PS PB STREET,సంకర్ ప్రాథమిక పాఠశాల పి.బి. వీధి
28203191403,CRESCENT PS SN STREET,క్రెస్సెంట్ ప్రాథమిక పాఠశాల ఎస్.ఎన్. వీధి
28203191405,MCPL PS 13TH WARD,ఎం.సి.పి.ఎల్. ప్రాథమిక పాఠశాల 13 టి.హెచ్. వార్డ్
28203191406,MPL SPL PS KOTHA MARKET,పురపాలక ఎస్.పి.ఎల్ ప్రాథమిక పాఠశాల కొత్త మార్కెట్
28203191407,SRI VISWA BHARATHI AIDED UPS 9TH WD,శ్రీ విశ్వ భారతి ఎయిడెడ్ ప్రాథమికోన్నత పాఠశాల 9 టి.హెచ్. డబల్యు.డి.
28203191408,"SREE SARADA VIDYA SAMAJAM AIDED UPS 20 TH WARD,KADAPA",శ్రీ శారద విద్యా సమాజం ఎయిడెడ్ ప్రాథమికోన్నత పాఠశాల 20 టి.హెచ్. వార్డ్ కడప
28203191409,"SLBSM AIDED UP SCHOOL,KUMMARAKUNTA",ఎస్.ఎల్.బి.ఎస్.ఎం. ఎయిడెడ్ ప్రాధమికోన్నత పాఠశాల కుమ్మరకుంట
28203191410,S.R.K.S.A.UPS MASAPET,ఎస్.అర్.కె.ఎస్.ఎ. ప్రాథమికోన్నత పాఠశాల మసపేట్
28203191414,VASISTA UPS MOCHAMPETA,వశిష్ట ప్రాథమికోన్నత పాఠశాల మోచంపేట
28203191418,PARVEEN UPS TOWN,పార్వీన్ ప్రాథమికోన్నత పాఠశాల టౌన్
28203191420,VIDYANIKETAN UPS M R,విద్యానికేతన్ ప్రాథమికోన్నత పాఠశాల ఎం. అర్.
28203191430,SWATHI UPS MOCHAMPET,స్వాతి ప్రాథమికోన్నత పాఠశాల మోచంపేట్
28203191435,"SRI SATYA SAI EM PS,VAKKALAPETA",శ్రీ సత్య సాయి EM ప్రాథమిక పాఠశాల వక్కలాపేట
28203191439,QUEEN MARYS EM PRIMARY SCHOOL CHINNACHOWK KADAPA,క్వీన్ మేరీస్ EM ప్రాథమిక పాఠశాల చిన్నచౌచ్కౌక్ కడప
28203191441,MPL UPS GHOUSE NAGAR(U),పురపాలక ప్రాథమికోన్నత పాఠశాల ఘౌస్ నగర్ (యు.)
28203191442,MPL PS NAKASH STREET (U),పురపాలక ప్రాథమిక పాఠశాల నాకాశ్ వీధి (యు.)
28203191444,SRI SATYA SAI VIDYA SADAN EM/TM UPS MARIAPURAM,శ్రీ సత్య సాయి విద్యా సదన్ EM&TM ప్రాథమికోన్నత పాఠశాల మరియాపురం
28203191445,MPUPS RR PALLE,మండల ప్రజా పరిషత్ ప్రాథమికోన్నత పాఠశాల (MPUPS) అర్.అర్. పల్లె
28203191447,MPL UPS SALENAGAIAH (U),పురపాలక ప్రాథమికోన్నత పాఠశాల సలేనగాహ్ (యు.)
28203191448,RAJU UPS YMK PALLE,రాజు ప్రాథమికోన్నత పాఠశాల వై.ఎం.కె. పల్లె
28203191450,ZPHS ALAM KHANPALLE,జిల్లా పరిషత్ ఉన్నత పాఠశాల (ZPHS) అలామ్ ఖంపల్లె
28203191452,MPL HS MADRAS ROAD MAIN C,పురపాలక ఉన్నత పాఠశాల మద్రాస్ రోడ్ మెయిన్ సి.
28203191453,MPL HS NAGARAJPET,పురపాలక ఉన్నత పాఠశాల నాగరాజ్పేట్
28203191454,MPL HS SAIPET,పురపాలక ఉన్నత పాఠశాల సైపెట్
28203191455,MPL HS GANDHI NAGAR,పురపాలక ఉన్నత పాఠశాల గాంధీ నగర్
28203191456,MPL CORP URDU MAIN HIGH SCHOOL,పురపాలక కార్ప్ ఉర్దూ మెయిన్ ఉన్నత పాఠశాల
28203191458,C S I HS NAGARAJUPETA,సి. ఎస్. అయి. ఉన్నత పాఠశాల నాగరాజాజుపేట
28203191460,S.R.K HIGH SCHOOL MOCHAMPETA,ఎస్.అర్.కె. ఉన్నత పాఠశాల మోచంపేట
28203191463,ALPHA HS ALPHA NAGAR,ఆల్ఫా ఉన్నత పాఠశాల ఆల్ఫా నగర్
28203191464,NAGARJUNA HS MRT NAG,నాగార్జున ఉన్నత పాఠశాల ఎం.అర్.టి. నాగ్
28203191465,NEW MODEL HS CSI,కొత్త మోడల్ ఉన్నత పాఠశాల సి.ఎస్.అయి.
28203191466,SGR HS MATTAM STREET,ఎస్.జి.అర్. ఉన్నత పాఠశాల మత్తం వీధి
28203191469,THE CUDDAPAH EM HS,తె కుద్దపహ్ EM ఉన్నత పాఠశాల
28203191471,SBGM HS SATUCHENGANNA ST,ఎస్.బి.జి.ఎం. ఉన్నత పాఠశాల సతుచెంగన్న ఎస్.టి.
28203191472,SIDDARTHA HS MOCHAMPET,సిద్ధార్థ ఉన్నత పాఠశాల మోచంపేట్
28203191474,NEW HORIZON HS K GAR,కొత్త హోరిజన్ ఉన్నత పాఠశాల కె. గార్
28203191477,SHOBHA HS B MANDI,శోభ ఉన్నత పాఠశాల బి. మంది
28203191478,HUDA HS SAHIB MAKAN,హుద ఉన్నత పాఠశాల సహీబ్ మాకన్
28203191479,ROYAL HS AGADI STREET,రాయల్ ఉన్నత పాఠశాల అగడి వీధి
28203191480,LF HS A P H B COLONY,ఎల్.ఎఫ్. ఉన్నత పాఠశాల ఎ. పి. హెచ్. బి. కాలనీ
28203191481,BALAVIKAS YMKP,బలవికాస్ వై.ఎం.కె.పి.
28203191482,MOTHER INDIA HS SPURAM,మదర్ ఇండియా ఉన్నత పాఠశాల స్పూరం
28203191484,"SRI SAI VIGNAN HS,VIVEKANANDA NAGAR",శ్రీ సాయి విజ్ఞాన్ ఉన్నత పాఠశాల వివేకానంద నగర్
28203191486,KANAKA MAHALAKSHMI HS,కనక మహాలక్ష్మి ఉన్నత పాఠశాల
28203191487,PARAMESHWARA HS RR PALLE,పరమేశ్వర ఉన్నత పాఠశాల అర్.అర్. పల్లె
28203191488,NEW SARADA EM HS RV NAGAR,కొత్త శారద EM ఉన్నత పాఠశాల అర్.వి. నగర్
28203191489,S.V.HS R V NAGAR,ఎస్.వి. ఉన్నత పాఠశాల అర్. వి. నగర్
28203191490,THE NATIONAL HS R V NAGAR,తె భారతీయ ఉన్నత పాఠశాల అర్. వి. నగర్
28203191494,M.V.N. HS N G O COLONY,ఎం.వి.ఎన్. ఉన్నత పాఠశాల ఎన్. జి. ఓ. కాలనీ
28203191496,BASARA HS EM,బసర ఉన్నత పాఠశాల EM
28203191498,VIDYA MANDIR HS SPURAM,విద్యా మందిర్ ఉన్నత పాఠశాల స్పూరం
28203191499,SVV HS NIRANGAN NAGAR,ఎస్.వి.వి. ఉన్నత పాఠశాల నిరంగన్ నగర్
28203191501,SARASWATHI HS RJ PURAM,సరస్వతి ఉన్నత పాఠశాల అర్.జె. పురం
28203191503,SRI SAI KRISHNA EM HS,శ్రీ సాయి కృష్ణ EM ఉన్నత పాఠశాల
28203191504,KAPPAARTHI HS M NAGAR,కప్పార్థి ఉన్నత పాఠశాల ఎం. నగర్
28203191505,R B HS CHILAKALBAVI,అర్. బి. ఉన్నత పాఠశాల చిలకల్బవి
28203191507,SANTIKTN HS SPURAM,సాంటిక్ట్ ఉన్నత పాఠశాల స్పూరం
28203191511,OXFARD HS N G O COLONY,ఆక్స్ఫార్డ్ ఉన్నత పాఠశాల ఎన్. జి. ఓ. కాలనీ
28203191515,SANKAR HS KDP,సంకర్ ఉన్నత పాఠశాల కె.డి.పి.
28203191516,CRESENT HS S.N. STREET,క్రీసెంట్ ఉన్నత పాఠశాల ఎస్.ఎన్. వీధి
28203191517,CGR HS RVNAGAR,సి.జి.అర్. ఉన్నత పాఠశాల ర్వ్‌నగర్
28203191519,HAZARAT AYESHA HS AMPR,హజారాట్ అయేషా ఉన్నత పాఠశాల ఆంప్ర్
28203191522,PUSHPAGIRI HS UKKAPALLI,పుష్పగిరి ఉన్నత పాఠశాల ఉక్కపల్లి
28203191523,SRI SAI VIGNAN PS ARAVIND NAGAR,శ్రీ సాయి విజ్ఞాన్ ప్రాథమిక పాఠశాల అరవింద్ నగర్
28203191524,GURUKUL PS BY PASS,గురుకుల్ ప్రాథమిక పాఠశాల బి.వై. పాస్
28203191526,RB PS N.G.O'S COLONY,అర్.బి. ప్రాథమిక పాఠశాల ఎన్.జి.ఓ.ఎస్. కాలనీ
28203191527,NARAYANA PS APHB COLONY,నారాయణ ప్రాథమిక పాఠశాల అఫ్బ్ కాలనీ
28203191529,KV KADAPA,కె.వి. కడప
28203191532,NARAYANA PS  B N COLONY,నారాయణ ప్రాథమిక పాఠశాల బి. ఎన్. కాలనీ
28203191534,NIRMALA HS MASA PETA,నిర్మల ఉన్నత పాఠశాల మస పేట
28203191535,NAGARJUNA HS MRTNAG,నాగార్జున ఉన్నత పాఠశాల మృత్యాగ్
28203191538,GOOD MANNERS PS KDP,గుడ్ మ్యానర్స్ ప్రాథమిక పాఠశాల కె.డి.పి.
28203191540,HELLEN KELLER HS,హెలెన్ కెలర్ ఉన్నత పాఠశాల
28203191541,GOVT CHILDREN HOME KADAPA,ప్రభుత్వ చిల్డ్రీన్ హోమ్ కడప
28203191546,R.SEEMA PS COOP COLONY,అర్. సీమ ప్రాథమిక పాఠశాల కోప్ కాలనీ
28203191547,R.SEEMA HS CO-OP COLONY,అర్. సీమ ఉన్నత పాఠశాల సి.ఓ. ఓ.పి. కాలనీ
28203191549,MPL PS (U) KHALEEL NAGAR,పురపాలక ప్రాథమిక పాఠశాల (యు.) ఖలీల్ నగర్
